番号,地点名,緯度,経度,標高,年数,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,通年
14296,千歳　　　　　　　　,42.775,141.692,22,18,0,0,0,0,0,1,4,17,1,0,0,0,23
15041,朱鞠内　　　　　　　,44.282,142.162,255,30,0,0,0,0,0,2,9,10,0,0,0,0,22
15076,幌加内　　　　　　　,44.01,142.16,159,30,0,0,0,0,1,4,26,32,4,0,0,0,66
15116,石狩沼田　　　　　　,43.815,141.927,63,30,0,0,0,0,1,4,24,39,4,0,0,0,72
15161,深川　　　　　　　　,43.718,142.073,55,30,0,0,0,0,1,2,17,27,3,0,0,0,51
15231,空知吉野　　　　　　,43.595,141.732,100,30,0,0,0,0,1,3,25,35,3,0,0,0,68
15241,滝川　　　　　　　　,43.57,141.938,50,30,0,0,0,0,1,3,24,33,3,0,0,0,64
15251,芦別　　　　　　　　,43.52,142.19,91,30,0,0,0,0,3,9,45,61,10,0,0,0,128
15311,月形　　　　　　　　,43.33,141.617,50,30,0,0,0,0,1,3,17,28,4,0,0,0,53
15321,美唄　　　　　　　　,43.363,141.827,16,30,0,0,0,0,1,3,23,41,4,0,0,0,71
15356,岩見沢　　　　　　　,43.212,141.785,42,30,0,0,0,0,1,3,23,38,5,0,0,0,70
15431,長沼　　　　　　　　,43.012,141.693,13,30,0,0,0,0,0,1,12,25,2,0,0,0,40
15442,夕張　　　　　　　　,43.038,141.957,293,30,0,0,0,0,1,1,9,16,1,0,0,0,27
16026,美国　　　　　　　　,43.272,140.563,75,30,0,0,0,0,1,0,9,20,4,0,0,0,34
16061,神恵内　　　　　　　,43.145,140.423,50,30,0,0,0,0,0,0,2,8,2,0,0,0,13
16076,余市　　　　　　　　,43.182,140.758,20,30,0,0,0,0,1,3,15,32,4,0,0,0,54
16091,小樽　　　　　　　　,43.182,141.015,25,30,0,0,0,0,0,1,16,29,6,0,0,0,53
16156,共和　　　　　　　　,42.98,140.603,15,30,0,0,0,0,0,1,11,23,5,0,0,0,40
16206,蘭越　　　　　　　　,42.81,140.542,39,30,0,0,0,0,1,1,18,27,3,0,0,0,50
16217,倶知安　　　　　　　,42.9,140.757,176,30,0,0,0,0,1,1,11,21,3,0,0,0,37
16252,寿都　　　　　　　　,42.795,140.223,33,30,0,0,0,0,0,0,6,11,1,0,0,0,18
16281,真狩　　　　　　　　,42.775,140.88,440,30,0,0,0,0,0,1,1,4,0,0,0,0,6
16286,喜茂別　　　　　　　,42.793,140.948,264,30,0,0,0,0,1,1,7,15,1,0,0,0,24
16321,黒松内　　　　　　　,42.663,140.31,27,30,0,0,0,0,1,1,11,22,2,0,0,0,37
17036,雄武　　　　　　　　,44.58,142.963,14,30,0,0,0,0,2,3,10,18,2,0,0,0,36
17076,興部　　　　　　　　,44.47,143.108,8,30,0,0,0,0,1,3,12,19,2,0,0,0,38
17091,西興部　　　　　　　,44.332,142.935,120,30,0,0,0,0,2,6,24,29,4,0,0,0,65
17112,紋別　　　　　　　　,44.345,143.355,16,30,0,0,0,0,3,2,11,18,3,0,0,0,38
17116,紋別小向　　　　　　,44.303,143.403,18,18,0,0,0,0,3,3,15,24,3,0,0,0,48
17166,湧別　　　　　　　　,44.213,143.618,5,30,0,0,0,0,3,4,16,22,4,0,0,0,50
17196,滝上　　　　　　　　,44.177,143.062,165,30,0,0,0,0,2,12,34,45,8,0,0,0,102
17246,常呂　　　　　　　　,44.115,144.037,3,30,0,0,0,0,3,5,19,32,4,0,0,0,63
17306,遠軽　　　　　　　　,44.053,143.54,80,30,0,0,0,0,8,11,39,51,9,0,0,0,120
17316,佐呂間　　　　　　　,44.018,143.76,54,30,0,0,0,0,6,10,33,43,7,0,0,0,99
17341,網走　　　　　　　　,44.017,144.278,38,30,0,0,0,0,2,3,12,23,4,0,0,0,44
17351,宇登呂　　　　　　　,44.052,144.982,144,30,0,0,0,0,2,2,13,21,3,0,0,0,41
17482,白滝　　　　　　　　,43.865,143.153,475,28,0,0,0,0,2,1,13,15,2,0,0,0,34
17501,生田原　　　　　　　,43.917,143.532,199,30,0,0,0,0,7,13,34,46,5,0,0,0,106
17521,北見　　　　　　　　,43.777,143.842,104,30,0,0,0,0,9,19,43,52,9,0,0,0,132
17531,女満別　　　　　　　,43.88,144.163,33,18,0,0,0,1,8,9,32,48,12,0,0,0,109
17546,小清水　　　　　　　,43.842,144.485,52,30,0,0,0,0,3,8,26,33,6,0,0,0,77
17561,斜里　　　　　　　　,43.885,144.7,15,30,0,0,0,0,2,4,19,31,6,0,0,0,61
17596,留辺蘂　　　　　　　,43.742,143.45,325,30,0,0,0,0,4,9,27,31,5,0,0,0,76
17607,境野　　　　　　　　,43.707,143.643,184,30,0,0,0,0,5,10,33,41,5,0,0,0,98
17631,美幌　　　　　　　　,43.77,144.172,60,30,0,0,0,0,7,11,34,47,7,0,0,0,107
17717,津別　　　　　　　　,43.702,144.033,100,30,0,0,0,0,8,19,47,56,9,0,0,0,142
18038,羅臼　　　　　　　　,44.023,145.187,15,16,0,0,0,0,0,1,1,5,0,0,0,0,7
18136,標津　　　　　　　　,43.662,145.132,3,30,0,0,0,0,1,3,7,14,1,0,0,0,26
18161,上標津　　　　　　　,43.52,144.747,160,18,0,0,0,0,2,1,16,19,2,0,0,0,40
18171,中標津　　　　　　　,43.543,144.978,50,30,0,0,0,0,2,2,16,19,2,0,0,0,40
18174,根室中標津　　　　　,43.577,144.96,65,18,0,0,0,0,3,2,16,19,2,0,0,0,41
18256,別海　　　　　　　　,43.382,145.118,23,30,0,0,0,0,2,1,12,17,2,0,0,0,34
18273,根室　　　　　　　　,43.33,145.585,25,30,0,0,0,0,0,0,2,6,0,0,0,0,8
18281,納沙布　　　　　　　,43.393,145.758,12,30,0,0,0,0,0,0,0,3,0,0,0,0,4
18311,厚床　　　　　　　　,43.222,145.227,41,30,0,0,0,0,1,1,4,7,1,0,0,0,14
19021,川湯　　　　　　　　,43.617,144.457,158,30,0,0,0,0,3,2,13,16,1,0,0,0,38
19051,弟子屈　　　　　　　,43.51,144.467,170,30,0,0,0,0,1,1,10,13,2,0,0,0,27
19076,阿寒湖畔　　　　　　,43.437,144.083,426,30,0,0,0,0,2,2,11,17,1,0,0,0,34
19151,標茶　　　　　　　　,43.292,144.587,20,30,0,0,0,0,1,1,14,21,2,0,0,0,39
19191,鶴居　　　　　　　　,43.232,144.325,38,30,0,0,0,0,1,2,14,22,2,0,0,0,41
19261,中徹別　　　　　　　,43.198,144.142,80,30,0,0,0,0,2,3,21,30,3,0,0,0,61
19311,榊町　　　　　　　　,43.12,145.11,2,30,0,0,0,0,1,0,3,6,1,0,0,0,12
19347,鶴丘　　　　　　　　,43.04,144.192,95,18,0,0,0,0,1,1,6,12,1,0,0,0,20
19376,太田　　　　　　　　,43.09,144.778,85,30,0,0,0,0,0,1,4,8,1,0,0,0,14
19416,白糠　　　　　　　　,42.97,144.062,9,30,0,0,0,0,0,1,2,6,0,0,0,0,9
19432,釧路　　　　　　　　,42.985,144.377,5,30,0,0,0,0,0,0,1,2,0,0,0,0,3
19451,知方学　　　　　　　,42.938,144.735,149,30,0,0,0,0,0,0,0,1,0,0,0,0,1
20146,陸別　　　　　　　　,43.472,143.753,210,30,0,0,0,0,4,9,27,33,3,0,0,0,77
20186,ぬかびら源泉郷　　　,43.367,143.192,540,30,0,0,0,0,1,1,10,12,1,0,0,0,24
20266,上士幌　　　　　　　,43.242,143.295,287,30,0,0,0,0,2,5,19,29,1,0,0,0,57
20276,足寄　　　　　　　　,43.243,143.553,90,30,0,0,0,1,6,14,46,57,5,0,0,0,129
20341,本別　　　　　　　　,43.132,143.6,67,30,0,0,0,0,5,12,42,49,6,0,0,0,114
20356,新得　　　　　　　　,43.077,142.84,178,30,0,0,0,0,3,9,34,40,3,0,0,0,89
20361,鹿追　　　　　　　　,43.103,142.995,206,30,0,0,0,0,3,7,27,34,3,0,0,0,73
20371,駒場　　　　　　　　,43.05,143.183,112,30,0,0,0,0,4,10,35,44,5,0,0,0,100
20421,芽室　　　　　　　　,42.9,143.043,90,30,0,0,0,1,5,11,38,47,6,0,0,0,109
20432,帯広　　　　　　　　,42.922,143.212,38,30,0,0,0,1,6,14,44,53,7,0,0,0,125
20441,池田　　　　　　　　,42.92,143.458,42,30,0,0,0,1,4,9,30,39,7,0,0,0,89
20506,浦幌　　　　　　　　,42.808,143.657,20,30,0,0,0,1,3,4,17,27,3,0,0,0,54
20551,帯広泉　　　　　　　,42.733,143.217,149,18,0,0,0,0,3,7,26,39,4,0,0,0,79
20556,糠内　　　　　　　　,42.787,143.328,70,30,0,0,0,1,5,9,35,44,6,0,0,0,101
20601,上札内　　　　　　　,42.642,143.097,251,30,0,0,0,0,2,4,13,22,2,0,0,0,43
20606,更別　　　　　　　　,42.652,143.195,185,30,0,0,0,0,3,7,26,36,4,0,0,0,75
20631,大津　　　　　　　　,42.687,143.647,4,30,0,0,0,1,1,1,2,7,1,0,0,0,13
20696,大樹　　　　　　　　,42.5,143.273,87,30,0,0,0,0,2,4,16,27,2,0,0,0,51
20751,広尾　　　　　　　　,42.293,143.317,32,30,0,0,0,0,1,3,14,18,3,0,0,0,39
21111,厚真　　　　　　　　,42.73,141.888,20,30,0,0,0,0,0,1,6,18,2,0,0,0,28
21126,穂別　　　　　　　　,42.762,142.143,56,30,0,0,0,0,1,2,16,31,4,0,0,0,54
21161,大滝　　　　　　　　,42.67,141.078,390,30,0,0,0,0,0,1,4,9,1,0,0,0,15
21171,森野　　　　　　　　,42.63,141.247,170,30,0,0,0,0,0,1,4,16,1,0,0,0,21
21187,苫小牧　　　　　　　,42.623,141.547,6,30,0,0,0,0,0,0,0,5,0,0,0,0,6
21226,大岸　　　　　　　　,42.59,140.643,4,30,0,0,0,0,0,0,0,8,1,0,0,0,9
21261,白老　　　　　　　　,42.543,141.352,6,30,0,0,0,0,0,1,1,6,0,0,0,0,8
21276,鵡川　　　　　　　　,42.59,141.933,10,30,0,0,0,0,0,1,0,6,0,0,0,0,8
21297,伊達　　　　　　　　,42.475,140.848,3,13,0,0,0,0,0,0,3,10,4,0,0,0,17
21312,登別　　　　　　　　,42.458,141.118,197,30,0,0,0,0,0,0,3,10,1,0,0,0,14
21323,室蘭　　　　　　　　,42.312,140.975,40,30,0,0,0,0,0,0,1,7,1,0,0,0,8
22036,日高　　　　　　　　,42.877,142.442,280,30,0,0,0,0,1,5,24,32,3,0,0,0,67
22141,日高門別　　　　　　,42.497,142.053,47,30,0,0,0,0,0,0,0,7,0,0,0,0,8
22156,新和　　　　　　　　,42.543,142.333,60,30,0,0,0,0,1,2,20,41,6,0,0,0,70
22241,静内　　　　　　　　,42.343,142.362,10,30,0,0,0,0,0,0,1,5,0,0,0,0,7
22291,三石　　　　　　　　,42.245,142.662,10,30,0,0,0,0,0,0,1,6,1,0,0,0,8
22306,中杵臼　　　　　　　,42.223,142.948,98,30,0,0,0,0,0,0,7,19,2,0,0,0,29
22327,浦河　　　　　　　　,42.162,142.777,37,30,0,0,0,0,0,0,0,1,0,0,0,0,1
22391,えりも岬　　　　　　,41.925,143.243,63,30,0,0,0,0,0,0,0,0,0,0,0,0,0
23031,長万部　　　　　　　,42.517,140.373,6,30,0,0,0,0,0,0,1,9,0,0,0,0,11
23086,八雲　　　　　　　　,42.252,140.272,8,30,0,0,0,0,0,0,3,17,1,0,0,0,23
23166,森　　　　　　　　　,42.067,140.588,125,19,0,0,0,0,1,0,6,18,3,0,0,0,29
23206,川汲　　　　　　　　,41.905,140.97,25,30,0,0,0,0,0,0,2,7,1,0,0,0,10
23226,北斗　　　　　　　　,41.887,140.653,25,30,0,0,0,0,0,0,9,27,4,0,0,0,39
23232,函館　　　　　　　　,41.817,140.753,35,30,0,0,0,0,0,0,6,30,4,0,0,0,41
23281,高松　　　　　　　　,41.77,140.822,34,18,0,0,0,0,0,0,0,5,2,0,0,0,7
23326,木古内　　　　　　　,41.68,140.437,10,30,0,0,0,0,0,0,9,23,3,0,0,0,35
23376,松前　　　　　　　　,41.423,140.087,30,30,0,0,0,0,0,0,4,16,2,0,0,0,22
24041,せたな　　　　　　　,42.45,139.852,10,30,0,0,0,0,0,0,2,8,1,0,0,0,12
24051,今金　　　　　　　　,42.428,140.008,19,30,0,0,0,0,0,1,6,24,2,0,0,0,33
24101,奥尻　　　　　　　　,42.248,139.557,5,21,0,0,0,0,0,0,1,3,2,0,0,0,7
24141,熊石　　　　　　　　,42.128,139.985,12,30,0,0,0,0,0,0,3,13,3,0,0,0,20
24156,米岡　　　　　　　　,42.072,139.432,49,18,0,0,0,0,0,0,1,2,1,0,0,0,3
24201,鶉　　　　　　　　　,41.93,140.312,53,30,0,0,0,0,0,1,10,29,3,0,0,0,42
24217,江差　　　　　　　　,41.867,140.123,4,30,0,0,0,0,0,0,5,14,5,0,0,0,24
31001,大間　　　　　　　　,41.527,140.912,14,30,0,0,0,0,0,0,1,5,1,0,0,0,8
31111,むつ　　　　　　　　,41.283,141.21,3,30,0,0,0,0,0,0,24,41,7,0,0,0,72
31121,小田野沢　　　　　　,41.235,141.397,6,30,0,0,0,0,0,0,12,22,5,0,0,0,39
31136,今別　　　　　　　　,41.18,140.482,30,30,0,0,0,0,0,0,9,21,4,0,0,0,35
31156,脇野沢　　　　　　　,41.145,140.822,15,30,0,0,0,0,0,0,16,35,3,0,0,0,54
31186,市浦　　　　　　　　,41.057,140.347,20,30,0,0,0,0,0,2,15,43,7,0,0,0,67
31201,蟹田　　　　　　　　,41.045,140.633,5,30,0,0,0,0,0,0,18,28,4,0,0,0,51
31296,五所川原　　　　　　,40.808,140.458,9,30,0,0,0,0,2,8,51,90,18,0,0,0,170
31312,青森　　　　　　　　,40.822,140.768,3,30,0,0,0,0,2,6,42,78,19,0,0,0,147
31332,野辺地　　　　　　　,40.885,141.16,14,13,0,0,0,0,0,1,16,32,8,0,0,0,56
31336,六ケ所　　　　　　　,40.885,141.272,80,30,0,0,0,0,0,1,23,41,8,0,0,0,71
31366,鰺ケ沢　　　　　　　,40.777,140.205,40,30,0,0,0,0,1,1,28,49,9,0,0,0,87
31386,青森大谷　　　　　　,40.733,140.688,198,18,0,0,0,0,1,1,31,52,12,0,0,0,96
31436,深浦　　　　　　　　,40.645,139.932,66,30,0,0,0,0,0,0,12,36,9,0,0,0,57
31461,弘前　　　　　　　　,40.612,140.455,30,30,0,0,0,0,3,9,69,117,24,0,0,0,221
31466,黒石　　　　　　　　,40.667,140.585,30,30,0,0,0,0,1,2,40,70,15,0,0,0,128
31482,酸ケ湯　　　　　　　,40.648,140.848,890,30,0,0,0,0,0,0,0,0,0,0,0,0,0
31506,三沢　　　　　　　　,40.675,141.375,39,30,0,0,0,0,2,6,43,65,14,0,0,0,130
31586,十和田　　　　　　　,40.607,141.233,55,30,0,0,0,0,1,5,52,73,16,0,0,0,148
31602,八戸　　　　　　　　,40.527,141.522,27,30,0,0,0,0,3,7,52,68,17,0,0,0,146
31646,碇ケ関　　　　　　　,40.482,140.62,135,30,0,0,0,0,2,6,49,85,18,0,0,0,161
31662,休屋　　　　　　　　,40.427,140.898,414,30,0,0,0,0,0,0,9,23,4,0,0,0,36
31721,三戸　　　　　　　　,40.383,141.257,60,30,0,0,0,1,9,22,86,121,29,0,0,0,268
32056,八森　　　　　　　　,40.413,139.948,34,30,0,0,0,0,0,1,14,53,15,0,0,0,83
32111,能代　　　　　　　　,40.198,140.032,6,30,0,0,0,0,0,4,46,98,23,0,0,0,171
32126,鷹巣　　　　　　　　,40.227,140.372,29,30,0,0,0,0,3,15,75,127,23,0,0,0,243
32136,大館　　　　　　　　,40.252,140.505,49,30,0,0,0,1,7,21,77,127,26,0,0,0,259
32146,鹿角　　　　　　　　,40.215,140.787,123,30,0,0,0,0,3,10,48,94,18,0,0,0,174
32181,脇神　　　　　　　　,40.192,140.372,84,18,0,0,0,0,3,12,51,110,24,0,0,0,196
32206,湯瀬　　　　　　　　,40.12,140.84,214,30,0,0,0,0,2,10,49,85,14,0,0,0,160
32266,八幡平　　　　　　　,40.013,140.802,578,30,0,0,0,0,0,0,8,16,1,0,0,0,25
32286,男鹿　　　　　　　　,39.912,139.9,20,30,0,0,0,0,0,2,23,69,15,0,0,0,109
32287,大潟　　　　　　　　,40.0,139.95,-3,30,0,0,0,0,1,3,38,96,21,0,0,0,160
32296,五城目　　　　　　　,39.938,140.115,6,30,0,0,0,0,2,12,58,121,26,0,0,0,219
32311,阿仁合　　　　　　　,39.993,140.403,120,30,0,0,0,0,3,11,65,116,19,0,0,0,213
32402,秋田　　　　　　　　,39.717,140.098,6,30,0,0,0,0,2,9,59,125,26,0,0,0,222
32407,岩見三内　　　　　　,39.707,140.287,41,30,0,0,0,0,3,10,57,110,23,0,0,0,203
32451,雄和　　　　　　　　,39.615,140.218,93,18,0,0,0,0,2,9,48,114,27,0,0,0,199
32466,角館　　　　　　　　,39.603,140.557,56,30,0,0,0,1,7,28,94,150,34,0,0,0,313
32476,田沢湖　　　　　　　,39.698,140.732,230,30,0,0,0,0,2,5,43,93,13,0,0,0,156
32496,大正寺　　　　　　　,39.527,140.233,20,30,0,0,0,0,2,9,59,117,22,0,0,0,208
32551,大曲　　　　　　　　,39.49,140.495,30,30,0,0,0,1,4,17,79,134,31,0,0,0,267
32571,本荘　　　　　　　　,39.36,140.055,11,30,0,0,0,0,2,9,64,130,27,0,0,0,232
32581,東由利　　　　　　　,39.305,140.288,117,30,0,0,0,1,6,20,94,152,34,0,0,0,306
32596,横手　　　　　　　　,39.32,140.555,59,30,0,0,0,0,6,25,103,161,42,0,0,0,339
32616,にかほ　　　　　　　,39.255,139.913,7,30,0,0,0,0,0,0,38,97,26,1,0,0,162
32626,矢島　　　　　　　　,39.235,140.137,46,30,0,0,0,0,4,15,89,145,32,0,0,0,285
32691,湯沢　　　　　　　　,39.187,140.463,74,30,0,0,0,0,4,14,74,138,30,0,0,0,261
32771,湯の岱　　　　　　　,38.96,140.528,335,30,0,0,0,0,0,2,42,72,8,0,0,0,124
33006,種市　　　　　　　　,40.403,141.7,70,30,0,0,0,0,1,2,32,45,9,0,0,0,90
33026,軽米　　　　　　　　,40.325,141.467,148,30,0,0,0,0,3,7,54,84,15,0,0,0,166
33071,二戸　　　　　　　　,40.298,141.298,87,30,0,0,0,0,5,16,71,103,19,0,0,0,213
33136,山形　　　　　　　　,40.148,141.572,290,30,0,0,0,0,3,6,51,76,15,0,0,0,151
33146,久慈　　　　　　　　,40.168,141.748,13,30,0,0,0,0,1,6,35,60,14,0,0,0,119
33166,荒屋　　　　　　　　,40.103,141.05,290,30,0,0,0,0,1,4,39,61,8,0,0,0,113
33176,奥中山　　　　　　　,40.06,141.225,430,30,0,0,0,0,1,1,16,36,1,0,0,0,57
33186,葛巻　　　　　　　　,40.04,141.457,418,30,0,0,0,0,1,3,36,62,8,0,0,0,111
33206,普代　　　　　　　　,40.003,141.883,8,30,0,0,0,0,3,6,44,67,17,0,0,0,138
33226,岩手松尾　　　　　　,39.952,141.065,275,30,0,0,0,0,3,12,58,90,14,0,0,0,181
33296,好摩　　　　　　　　,39.868,141.167,205,30,0,0,0,0,3,8,52,87,15,0,0,0,166
33326,岩泉　　　　　　　　,39.847,141.795,105,30,0,0,0,1,9,15,77,107,23,0,0,0,236
33336,小本　　　　　　　　,39.847,141.963,3,30,0,0,0,0,1,4,32,50,11,0,0,0,101
33371,薮川　　　　　　　　,39.783,141.328,680,30,0,0,0,0,0,0,2,8,0,0,0,0,11
33421,雫石　　　　　　　　,39.697,140.975,195,30,0,0,0,0,1,5,48,86,13,0,0,0,159
33431,盛岡　　　　　　　　,39.698,141.165,155,30,0,0,0,0,3,13,74,113,21,0,0,0,224
33441,区界　　　　　　　　,39.65,141.353,734,28,0,0,0,0,0,0,0,4,0,0,0,0,4
33472,宮古　　　　　　　　,39.647,141.965,43,30,0,0,0,0,2,7,46,69,16,0,0,0,139
33501,紫波　　　　　　　　,39.547,141.127,125,30,0,0,0,0,4,11,69,108,17,0,0,0,209
33526,川井　　　　　　　　,39.598,141.682,192,30,0,0,0,0,8,17,83,117,23,0,0,0,256
33576,花巻　　　　　　　　,39.428,141.135,90,18,0,0,0,0,9,23,86,145,34,0,0,0,297
33581,大迫　　　　　　　　,39.47,141.278,150,30,0,0,0,0,4,15,87,125,25,0,0,0,264
33616,山田　　　　　　　　,39.45,141.957,24,30,0,0,0,1,2,11,44,71,14,0,0,0,142
33631,湯田　　　　　　　　,39.31,140.777,250,30,0,0,0,0,0,3,36,70,6,0,0,0,119
33671,遠野　　　　　　　　,39.338,141.543,275,30,0,0,0,0,1,11,75,105,16,0,0,0,207
33686,新町　　　　　　　　,39.36,141.905,4,10,0,0,0,0,4,8,50,92,28,0,0,0,180
33716,北上　　　　　　　　,39.288,141.11,61,30,0,0,0,0,5,19,92,133,26,0,0,0,279
33751,釜石　　　　　　　　,39.27,141.878,5,30,0,0,0,1,4,13,61,97,25,0,0,0,206
33776,若柳　　　　　　　　,39.14,141.063,97,30,0,0,0,0,4,17,83,120,23,0,0,0,256
33781,江刺　　　　　　　　,39.183,141.162,42,30,0,0,0,0,7,23,93,137,30,0,0,0,300
33801,住田　　　　　　　　,39.142,141.573,80,30,0,0,0,0,4,14,71,107,18,0,0,0,205
33871,陸前高田　　　　　　,39.025,141.63,61,10,0,0,0,0,4,6,49,82,14,0,0,0,156
33877,大船渡　　　　　　　,39.063,141.713,37,30,0,0,0,0,2,7,44,66,10,0,0,0,126
33911,一関　　　　　　　　,38.933,141.125,32,30,0,0,0,0,8,25,112,147,34,0,0,0,332
33921,千厩　　　　　　　　,38.922,141.33,120,30,0,0,0,0,3,12,83,117,18,0,0,0,234
34012,駒ノ湯　　　　　　　,38.913,140.828,532,30,0,0,0,0,0,1,17,27,1,0,0,0,45
34026,気仙沼　　　　　　　,38.907,141.557,62,30,0,0,0,0,2,7,44,73,11,0,0,0,135
34096,川渡　　　　　　　　,38.743,140.76,170,30,0,0,0,0,3,12,69,99,15,0,0,0,198
34111,築館　　　　　　　　,38.735,141.005,25,30,0,0,0,0,4,16,89,125,26,0,0,0,260
34171,米山　　　　　　　　,38.625,141.187,4,30,0,0,0,0,4,12,81,123,25,0,0,0,244
