番号,地点名,緯度,経度,標高,年数,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,通年
35426,山形　　　　　　　　,38.255,140.345,153,30,18,40,5,0,0,0,0,0,0,0,0,2,65
35456,長井　　　　　　　　,38.105,140.015,210,30,159,206,114,0,0,0,0,0,0,0,0,24,518
35486,小国　　　　　　　　,38.078,139.735,140,30,234,269,220,32,0,0,0,0,0,0,0,53,804
35552,米沢　　　　　　　　,37.912,140.143,245,30,142,177,101,1,0,0,0,0,0,0,0,28,440
36056,茂庭　　　　　　　　,37.892,140.437,200,29,24,26,2,0,0,0,0,0,0,0,0,2,56
36127,福島　　　　　　　　,37.758,140.47,67,30,0,0,0,0,0,0,0,0,0,0,0,0,1
36251,西会津　　　　　　　,37.588,139.657,165,30,136,180,86,0,0,0,0,0,0,0,0,20,423
36276,猪苗代　　　　　　　,37.552,140.108,519,30,131,146,66,7,0,0,0,0,0,0,0,25,371
36342,金山　　　　　　　　,37.473,139.528,296,13,241,261,228,48,0,0,0,0,0,0,0,58,837
36361,若松　　　　　　　　,37.488,139.91,212,30,42,41,6,0,0,0,0,0,0,0,0,11,100
36426,只見　　　　　　　　,37.343,139.313,377,30,274,273,291,156,0,0,0,0,0,0,0,94,1086
36536,南郷　　　　　　　　,37.265,139.537,494,30,229,266,226,38,0,0,0,0,0,0,0,80,842
36562,湯本　　　　　　　　,37.277,140.063,646,30,134,205,91,1,0,0,0,0,0,0,0,18,451
36641,田島　　　　　　　　,37.207,139.795,544,30,113,162,66,2,0,0,0,0,0,0,0,20,364
36667,白河　　　　　　　　,37.132,140.215,355,30,1,2,0,0,0,0,0,0,0,0,0,0,3
36716,桧枝岐　　　　　　　,37.01,139.375,973,30,287,282,294,137,3,0,0,0,0,0,3,103,1110
40201,水戸　　　　　　　　,36.38,140.467,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0
40336,つくば　　　　　　　,36.057,140.125,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0
