番号,地点名,緯度,経度,標高,年数,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,通年
12471,層雲峡　　　　　　　,43.753,142.93,540,30,16,15,21,23,35,27,52,62,52,59,58,31,454
12512,志比内　　　　　　　,43.643,142.582,310,28,3,3,8,14,26,29,41,57,43,41,29,13,304
12551,美瑛　　　　　　　　,43.588,142.493,250,30,4,3,8,10,23,24,40,54,41,37,27,15,283
12596,上富良野　　　　　　,43.455,142.465,220,30,5,3,5,10,18,23,42,48,44,30,25,13,268
12607,白金　　　　　　　　,43.475,142.65,658,30,19,15,22,27,40,36,57,65,58,50,59,33,480
12626,富良野　　　　　　　,43.333,142.4,174,30,7,3,8,16,21,19,40,46,47,39,36,18,299
12632,麓郷　　　　　　　　,43.302,142.522,315,30,6,3,7,16,22,20,43,47,43,33,32,18,291
12686,金山　　　　　　　　,43.138,142.417,284,15,9,9,19,29,34,33,45,56,45,50,41,29,401
12691,幾寅　　　　　　　　,43.168,142.568,350,30,6,6,10,18,30,23,41,50,44,37,36,19,323
12746,占冠　　　　　　　　,42.978,142.395,332,30,10,8,16,25,34,27,48,57,50,47,41,22,385
13011,幌延　　　　　　　　,45.007,141.852,5,15,2,2,6,10,18,23,37,44,44,38,31,11,260
13061,天塩　　　　　　　　,44.893,141.762,9,30,3,3,5,11,19,19,39,35,40,41,33,8,256
13086,遠別　　　　　　　　,44.718,141.807,7,30,12,8,13,14,21,22,42,41,45,49,42,24,335
13121,初山別　　　　　　　,44.523,141.77,27,30,8,7,12,14,25,20,44,43,47,51,48,22,346
13146,焼尻　　　　　　　　,44.428,141.422,38,30,5,3,6,9,18,19,36,36,37,43,33,17,262
13181,羽幌　　　　　　　　,44.363,141.7,8,30,28,15,16,15,22,21,43,44,48,57,58,44,411
13206,古丹別　　　　　　　,44.265,141.722,15,30,16,14,12,15,21,20,45,43,47,54,52,34,370
13261,達布　　　　　　　　,44.048,141.857,30,30,56,30,28,22,29,25,48,51,57,67,82,76,572
13277,留萌　　　　　　　　,43.945,141.632,24,30,23,10,9,10,19,18,34,39,46,49,51,32,341
13311,増毛　　　　　　　　,43.848,141.51,20,30,19,12,10,10,15,17,33,42,47,58,56,29,347
13321,幌糠　　　　　　　　,43.853,141.76,20,30,56,32,21,15,20,20,38,47,52,63,85,76,527
14026,浜益　　　　　　　　,43.582,141.387,3,30,20,13,11,15,26,20,41,43,49,50,49,25,362
14071,厚田　　　　　　　　,43.397,141.437,5,30,19,9,8,16,28,21,37,47,45,47,48,31,356
14101,新篠津　　　　　　　,43.22,141.645,9,30,30,18,8,12,24,20,37,46,40,36,35,41,347
14116,山口　　　　　　　　,43.148,141.222,5,30,19,14,9,13,15,15,30,41,39,34,32,25,287
14121,石狩　　　　　　　　,43.193,141.37,5,30,23,16,8,11,21,17,34,41,37,35,31,24,296
14136,江別　　　　　　　　,43.11,141.602,8,21,14,8,5,13,18,25,37,46,34,33,25,17,275
14157,手稲山　　　　　　　,43.083,141.202,568,11,20,19,28,15,20,33,35,58,50,55,50,36,414
14163,札幌　　　　　　　　,43.06,141.328,17,30,33,25,21,16,18,20,29,41,41,33,37,37,351
14191,小金湯　　　　　　　,42.963,141.217,230,30,29,19,20,16,23,19,32,39,40,40,46,37,357
14206,恵庭島松　　　　　　,42.927,141.565,30,30,11,12,9,17,28,23,36,44,43,34,29,19,306
14286,支笏湖畔　　　　　　,42.772,141.407,290,30,26,22,23,29,38,33,46,57,61,47,36,26,444
14296,千歳　　　　　　　　,42.775,141.692,22,18,4,5,9,22,34,30,36,44,37,31,29,14,296
15041,朱鞠内　　　　　　　,44.282,142.162,255,30,44,36,29,21,27,27,44,58,58,71,90,85,590
15076,幌加内　　　　　　　,44.01,142.16,159,30,34,29,20,17,25,23,46,50,51,61,72,62,490
15116,石狩沼田　　　　　　,43.815,141.927,63,30,31,20,15,13,23,20,41,44,49,46,53,48,404
15161,深川　　　　　　　　,43.718,142.073,55,30,4,4,9,12,22,19,41,49,48,46,35,13,302
15197,雨竜　　　　　　　　,43.66,141.892,42,15,8,4,10,18,19,23,40,52,45,45,35,13,315
15216,新城　　　　　　　　,43.612,142.203,147,30,15,12,13,14,25,22,43,52,50,46,54,34,381
15231,空知吉野　　　　　　,43.595,141.732,100,30,50,37,31,20,28,22,44,50,52,59,79,72,544
15241,滝川　　　　　　　　,43.57,141.938,50,30,8,8,12,17,26,21,39,50,48,45,45,16,337
15247,赤平　　　　　　　　,43.553,142.067,120,15,15,11,17,15,21,25,44,55,45,49,53,31,383
15251,芦別　　　　　　　　,43.52,142.19,91,30,13,8,13,12,21,26,41,48,43,43,48,25,344
15276,浦臼　　　　　　　　,43.428,141.808,25,30,39,31,24,19,35,25,44,57,49,54,65,64,505
15311,月形　　　　　　　　,43.33,141.617,50,30,46,25,15,17,30,22,42,49,47,50,55,60,459
15321,美唄　　　　　　　　,43.363,141.827,16,30,12,12,11,14,27,26,40,51,45,43,39,22,342
15356,岩見沢　　　　　　　,43.212,141.785,42,30,35,23,10,13,29,23,40,48,44,37,39,51,389
15391,栗沢　　　　　　　　,43.122,141.745,20,30,26,19,10,14,27,22,38,48,41,32,32,34,346
15431,長沼　　　　　　　　,43.012,141.693,13,30,14,8,8,15,27,24,39,43,39,32,24,18,292
15442,夕張　　　　　　　　,43.038,141.957,293,30,36,24,19,24,38,31,47,51,47,40,48,44,447
15451,鹿島　　　　　　　　,43.08,142.1,310,30,35,20,24,30,43,28,52,56,57,54,60,47,507
15491,沼の沢　　　　　　　,42.96,142.02,161,30,16,9,12,25,31,27,42,50,44,40,34,24,353
16026,美国　　　　　　　　,43.272,140.563,75,30,76,47,39,34,28,19,32,49,62,70,91,104,648
16061,神恵内　　　　　　　,43.145,140.423,50,30,25,18,16,20,31,22,38,42,49,48,40,35,384
16076,余市　　　　　　　　,43.182,140.758,20,30,36,25,22,19,18,13,31,41,49,50,57,49,410
16091,小樽　　　　　　　　,43.182,141.015,25,30,41,28,23,15,16,15,31,39,41,46,50,52,398
16126,赤井川　　　　　　　,43.083,140.82,148,30,31,23,17,17,20,17,31,45,48,48,50,45,391
16156,共和　　　　　　　　,42.98,140.603,15,30,9,7,6,12,20,16,30,39,35,44,35,22,275
16206,蘭越　　　　　　　　,42.81,140.542,39,30,27,17,13,18,26,21,31,48,42,43,49,35,374
16217,倶知安　　　　　　　,42.9,140.757,176,30,65,36,27,19,27,17,32,49,42,46,69,92,521
16252,寿都　　　　　　　　,42.795,140.223,33,30,32,19,16,17,22,21,28,42,49,48,52,42,388
16272,ニセコ　　　　　　　,42.778,140.667,113,11,30,14,16,21,25,26,31,52,41,52,57,64,423
16281,真狩　　　　　　　　,42.775,140.88,440,30,32,19,21,21,29,24,33,48,43,42,53,55,423
16286,喜茂別　　　　　　　,42.793,140.948,264,30,16,9,15,19,27,20,33,50,43,40,44,29,347
16321,黒松内　　　　　　　,42.663,140.31,27,30,34,23,24,25,28,28,35,51,53,51,55,43,449
17036,雄武　　　　　　　　,44.58,142.963,14,30,10,7,7,11,21,26,33,40,38,25,22,15,254
17076,興部　　　　　　　　,44.47,143.108,8,30,10,8,9,12,20,25,32,40,36,25,22,20,260
17091,西興部　　　　　　　,44.332,142.935,120,30,12,8,9,11,19,25,37,45,46,33,30,17,290
17112,紋別　　　　　　　　,44.345,143.355,16,30,7,6,8,12,20,25,32,38,36,24,18,13,240
17166,湧別　　　　　　　　,44.213,143.618,5,30,6,4,5,10,16,23,31,35,33,20,17,8,209
17196,滝上　　　　　　　　,44.177,143.062,165,30,11,6,8,10,16,23,37,42,39,25,21,16,253
17211,上藻別　　　　　　　,44.187,143.335,94,30,19,13,13,15,20,23,34,41,44,25,20,20,288
17246,常呂　　　　　　　　,44.115,144.037,3,30,5,2,5,9,16,21,31,34,32,21,15,11,201
17306,遠軽　　　　　　　　,44.053,143.54,80,30,16,8,9,12,18,20,33,39,33,20,16,18,246
17316,佐呂間　　　　　　　,44.018,143.76,54,30,8,5,5,12,18,23,33,39,37,21,15,14,232
17341,網走　　　　　　　　,44.017,144.278,38,30,10,9,10,17,20,22,32,33,31,26,19,14,242
17351,宇登呂　　　　　　　,44.052,144.982,144,30,16,15,19,26,32,29,32,37,42,36,32,27,342
17386,丸瀬布　　　　　　　,43.952,143.328,242,30,14,6,8,10,17,25,36,44,35,20,16,17,248
17482,白滝　　　　　　　　,43.865,143.153,475,28,5,3,6,5,16,20,38,46,37,28,23,9,236
17501,生田原　　　　　　　,43.917,143.532,199,30,9,4,5,12,18,22,34,41,36,19,13,14,229
17512,仁頃山　　　　　　　,43.86,143.747,261,15,16,8,9,13,23,29,38,49,35,25,16,19,279
17521,北見　　　　　　　　,43.777,143.842,104,30,11,8,7,14,18,23,32,37,33,21,13,16,232
17541,東藻琴　　　　　　　,43.84,144.285,58,30,8,5,7,14,17,22,28,35,34,23,15,13,216
17546,小清水　　　　　　　,43.842,144.485,52,30,6,4,8,16,20,22,29,37,34,23,18,13,231
17561,斜里　　　　　　　　,43.885,144.7,15,30,7,4,9,14,19,18,29,31,37,25,20,14,228
17596,留辺蘂　　　　　　　,43.742,143.45,325,30,6,5,5,10,17,24,32,38,35,19,11,11,213
17607,境野　　　　　　　　,43.707,143.643,184,30,10,6,8,15,19,23,33,38,36,21,14,17,241
17631,美幌　　　　　　　　,43.77,144.172,60,30,10,5,6,14,19,22,30,36,34,21,14,14,226
17642,山園　　　　　　　　,43.743,144.337,361,11,7,3,8,16,21,28,29,47,35,34,17,18,256
17686,置戸常元　　　　　　,43.62,143.44,368,15,6,6,8,15,18,29,37,49,30,23,15,16,254
17717,津別　　　　　　　　,43.702,144.033,100,30,9,6,6,16,19,18,31,39,35,19,15,15,227
17776,津別二又　　　　　　,43.583,143.865,210,15,12,4,9,20,23,26,37,48,31,25,19,20,270
18038,羅臼　　　　　　　　,44.023,145.187,15,16,27,19,26,27,42,33,41,49,60,61,43,34,463
18091,糸櫛別　　　　　　　,43.722,144.988,115,30,22,16,23,30,41,35,40,49,59,44,36,32,425
18136,標津　　　　　　　　,43.662,145.132,3,30,10,8,16,25,39,33,36,42,48,31,27,20,337
18161,上標津　　　　　　　,43.52,144.747,160,18,14,11,15,21,36,32,39,46,44,36,29,25,347
18171,中標津　　　　　　　,43.543,144.978,50,30,13,9,16,25,35,31,36,45,49,36,26,21,342
18256,別海　　　　　　　　,43.382,145.118,23,30,11,8,15,23,36,31,36,43,50,33,27,21,335
18273,根室　　　　　　　　,43.33,145.585,25,30,8,5,12,20,36,31,36,36,46,32,30,18,310
18281,納沙布　　　　　　　,43.393,145.758,12,30,4,2,10,20,29,32,32,31,42,29,30,15,277
18311,厚床　　　　　　　　,43.222,145.227,41,30,10,9,19,25,39,31,36,40,48,34,29,21,340
19021,川湯　　　　　　　　,43.617,144.457,158,30,14,8,13,19,21,24,32,39,40,29,20,21,281
19051,弟子屈　　　　　　　,43.51,144.467,170,30,14,13,18,23,30,25,35,47,45,33,23,20,325
19076,阿寒湖畔　　　　　　,43.437,144.083,426,30,19,10,15,24,30,28,34,42,44,34,25,27,333
19151,標茶　　　　　　　　,43.292,144.587,20,30,11,5,13,22,34,33,36,45,43,32,22,20,316
19191,鶴居　　　　　　　　,43.232,144.325,38,30,16,9,18,25,38,33,42,46,49,34,23,21,351
19261,中徹別　　　　　　　,43.198,144.142,80,30,17,10,18,26,39,34,41,47,56,35,25,22,368
19281,塘路　　　　　　　　,43.148,144.497,25,30,13,10,16,22,35,31,36,42,42,30,23,22,328
19301,茶内原野　　　　　　,43.173,144.967,70,30,16,11,22,27,38,34,37,42,47,35,26,25,357
19311,榊町　　　　　　　　,43.12,145.11,2,30,8,4,14,22,36,33,34,38,45,33,24,17,308
19346,阿寒　　　　　　　　,43.113,144.123,40,30,17,11,17,25,38,34,37,47,52,35,26,22,363
19376,太田　　　　　　　　,43.09,144.778,85,30,14,8,17,24,34,33,37,46,47,35,24,22,340
19406,二俣　　　　　　　　,42.972,143.875,45,30,16,11,18,27,38,30,41,48,51,34,23,19,356
19416,白糠　　　　　　　　,42.97,144.062,9,30,12,9,14,24,37,31,39,43,50,33,21,18,330
19432,釧路　　　　　　　　,42.985,144.377,5,30,12,9,17,21,37,33,36,41,42,32,20,18,318
19451,知方学　　　　　　　,42.938,144.735,149,30,8,3,11,19,35,31,37,40,41,34,20,15,290
20047,三股　　　　　　　　,43.51,143.148,660,15,9,9,14,19,29,34,38,55,41,39,28,23,337
20071,小利別　　　　　　　,43.588,143.68,313,30,13,7,10,19,26,27,35,43,37,27,20,18,281
20146,陸別　　　　　　　　,43.472,143.753,210,30,9,5,8,17,26,24,37,36,36,25,16,12,252
20186,ぬかびら源泉郷　　　,43.367,143.192,540,30,15,10,17,25,40,35,44,57,54,41,36,24,400
20202,柏倉　　　　　　　　,43.362,143.458,378,30,9,6,12,20,35,29,45,48,48,31,19,13,315
20222,上螺湾　　　　　　　,43.318,143.802,232,30,11,6,9,17,24,21,37,37,39,24,17,16,256
20266,上士幌　　　　　　　,43.242,143.295,287,30,9,5,9,17,33,29,43,50,45,26,16,14,297
20276,足寄　　　　　　　　,43.243,143.553,90,30,6,5,8,17,30,26,38,43,39,25,14,12,265
20331,押帯　　　　　　　　,43.115,143.443,104,30,9,5,9,16,30,26,38,47,43,25,15,13,277
20341,本別　　　　　　　　,43.132,143.6,67,30,8,5,7,14,28,25,34,39,37,25,15,11,247
20356,新得　　　　　　　　,43.077,142.84,178,30,12,10,13,21,29,32,49,54,53,35,26,18,350
20361,鹿追　　　　　　　　,43.103,142.995,206,30,8,7,9,16,27,28,45,49,46,27,18,15,295
20371,駒場　　　　　　　　,43.05,143.183,112,30,8,6,8,14,27,28,41,46,44,25,13,14,272
20421,芽室　　　　　　　　,42.9,143.043,90,30,13,10,12,18,25,28,41,44,44,27,20,19,302
20432,帯広　　　　　　　　,42.922,143.212,38,30,13,9,11,16,27,26,37,44,44,28,18,20,293
20441,池田　　　　　　　　,42.92,143.458,42,30,13,9,11,17,29,25,35,42,40,27,16,18,284
20451,留真　　　　　　　　,42.917,143.662,40,30,11,8,11,17,31,25,34,40,43,28,17,16,281
20506,浦幌　　　　　　　　,42.808,143.657,20,30,13,10,14,18,33,27,35,40,44,28,21,18,300
20556,糠内　　　　　　　　,42.787,143.328,70,30,16,11,14,20,29,27,39,41,46,30,20,21,316
20601,上札内　　　　　　　,42.642,143.097,251,30,16,11,17,25,31,30,41,46,52,33,28,23,354
20606,更別　　　　　　　　,42.652,143.195,185,30,19,12,16,20,28,29,38,46,50,30,24,23,336
20631,大津　　　　　　　　,42.687,143.647,4,30,14,10,14,21,33,30,37,43,45,31,20,20,321
20696,大樹　　　　　　　　,42.5,143.273,87,30,11,6,12,21,32,32,39,44,49,33,23,14,317
20751,広尾　　　　　　　　,42.293,143.317,32,30,22,15,24,27,43,38,41,51,58,43,37,27,427
21031,安平　　　　　　　　,42.815,141.828,33,30,12,10,12,22,36,27,41,49,39,37,31,21,336
21111,厚真　　　　　　　　,42.73,141.888,20,30,8,5,11,21,32,28,42,46,41,35,28,15,312
21126,穂別　　　　　　　　,42.762,142.143,56,30,12,6,14,25,33,29,44,53,48,35,35,19,354
21161,大滝　　　　　　　　,42.67,141.078,390,30,24,20,21,29,37,27,44,51,49,44,48,34,427
21171,森野　　　　　　　　,42.63,141.247,170,30,22,24,26,38,49,44,60,71,74,53,41,29,530
21187,苫小牧　　　　　　　,42.623,141.547,6,30,9,8,12,25,41,34,49,49,50,32,30,16,356
21226,大岸　　　　　　　　,42.59,140.643,4,30,14,11,13,21,32,27,41,48,45,33,34,20,339
21237,洞爺湖温泉　　　　　,42.565,140.807,85,30,11,6,11,18,25,23,36,44,40,32,30,17,294
21251,カルルス　　　　　　,42.517,141.107,300,30,25,24,33,40,50,46,60,72,76,55,49,32,563
21261,白老　　　　　　　　,42.543,141.352,6,30,11,11,17,31,45,37,55,61,55,38,27,17,405
21276,鵡川　　　　　　　　,42.59,141.933,10,30,6,5,10,22,34,28,40,44,42,32,23,11,298
21297,伊達　　　　　　　　,42.475,140.848,3,13,5,2,7,16,22,24,31,35,28,23,23,12,227
21312,登別　　　　　　　　,42.458,141.118,197,30,14,16,22,34,46,45,62,71,64,46,33,22,475
21323,室蘭　　　　　　　　,42.312,140.975,40,30,10,11,14,24,33,34,47,51,45,30,24,14,337
22036,日高　　　　　　　　,42.877,142.442,280,30,12,7,18,31,36,27,47,57,49,46,43,22,403
22072,仁世宇　　　　　　　,42.772,142.358,150,30,13,10,21,32,40,34,53,55,53,45,42,23,420
22106,旭　　　　　　　　　,42.628,142.393,245,30,10,6,18,34,37,28,41,54,46,41,36,23,376
22141,日高門別　　　　　　,42.497,142.053,47,30,5,5,10,24,34,28,44,47,43,34,24,11,309
22156,新和　　　　　　　　,42.543,142.333,60,30,13,8,17,32,41,31,47,53,48,41,36,25,392
22206,笹山　　　　　　　　,42.433,142.482,110,30,8,7,16,32,42,31,50,51,48,37,33,21,374
22241,静内　　　　　　　　,42.343,142.362,10,30,8,6,13,25,36,29,44,45,41,32,25,13,316
22291,三石　　　　　　　　,42.245,142.662,10,30,9,9,19,33,44,31,48,54,51,39,31,17,384
22306,中杵臼　　　　　　　,42.223,142.948,98,30,17,15,25,39,48,34,50,60,59,50,44,30,474
22327,浦河　　　　　　　　,42.162,142.777,37,30,7,7,15,27,38,30,45,50,46,36,23,15,338
22356,目黒　　　　　　　　,42.128,143.312,7,30,27,23,36,41,50,37,45,56,66,61,53,40,536
22366,幌満　　　　　　　　,42.077,143.035,0,30,11,8,15,30,42,27,40,50,42,43,29,16,353
22391,えりも岬　　　　　　,41.925,143.243,63,30,6,3,10,20,30,27,39,42,42,34,22,12,288
23031,長万部　　　　　　　,42.517,140.373,6,30,19,17,17,25,35,32,44,53,44,38,29,23,376
23086,八雲　　　　　　　　,42.252,140.272,8,30,15,16,20,27,35,27,40,50,42,36,39,26,377
23166,森　　　　　　　　　,42.067,140.588,125,19,12,15,19,28,25,24,34,46,38,33,39,26,334
23191,大沼　　　　　　　　,41.977,140.715,165,30,16,14,15,22,29,25,39,47,46,32,33,22,337
23206,川汲　　　　　　　　,41.905,140.97,25,30,21,22,27,32,36,28,41,49,54,44,44,34,433
23226,北斗　　　　　　　　,41.887,140.653,25,30,14,13,15,21,28,28,44,48,47,33,36,22,348
23232,函館　　　　　　　　,41.817,140.753,35,30,17,15,18,22,30,25,41,44,51,34,37,27,359
23281,高松　　　　　　　　,41.77,140.822,34,18,9,6,12,21,27,22,38,42,44,34,36,17,307
23291,戸井泊　　　　　　　,41.717,141.003,20,18,11,6,16,27,33,34,44,46,45,37,32,20,352
23321,知内　　　　　　　　,41.598,140.375,24,16,22,31,31,36,37,34,41,53,53,47,48,43,472
23326,木古内　　　　　　　,41.68,140.437,10,30,19,18,18,25,32,31,41,49,45,34,39,34,384
23356,千軒　　　　　　　　,41.558,140.272,100,30,56,44,48,44,49,39,55,65,66,59,59,63,646
23376,松前　　　　　　　　,41.423,140.087,30,30,21,19,14,23,32,26,41,47,49,39,44,26,381
24041,せたな　　　　　　　,42.45,139.852,10,30,11,10,14,23,32,24,33,41,45,34,32,18,317
24051,今金　　　　　　　　,42.428,140.008,19,30,27,23,19,25,38,24,39,48,49,43,40,36,408
24101,奥尻　　　　　　　　,42.248,139.557,5,21,9,10,13,22,30,23,30,36,39,30,25,19,286
24141,熊石　　　　　　　　,42.128,139.985,12,30,18,13,16,30,43,31,50,51,42,37,41,33,404
24156,米岡　　　　　　　　,42.072,139.432,49,18,6,9,12,19,32,27,35,35,33,24,21,17,272
24166,潮見　　　　　　　　,42.038,140.088,50,30,11,11,15,24,37,28,49,47,41,38,36,23,353
24201,鶉　　　　　　　　　,41.93,140.312,53,30,20,16,21,24,32,31,46,50,46,43,47,32,408
24217,江差　　　　　　　　,41.867,140.123,4,30,16,13,17,24,31,26,41,49,37,36,38,27,355
24236,石崎　　　　　　　　,41.7,140.028,5,30,13,13,17,22,34,23,37,42,44,35,35,26,342
31001,大間　　　　　　　　,41.527,140.912,14,30,14,15,19,23,29,29,41,48,43,36,34,21,351
31036,湯野川　　　　　　　,41.313,140.957,162,16,43,29,35,35,36,29,37,54,53,47,73,60,534
31111,むつ　　　　　　　　,41.283,141.21,3,30,24,21,24,24,31,31,39,47,43,29,32,31,378
31121,小田野沢　　　　　　,41.235,141.397,6,30,14,13,21,24,32,37,43,48,46,35,29,22,364
31136,今別　　　　　　　　,41.18,140.482,30,30,41,29,29,35,37,29,41,50,50,53,67,57,519
31156,脇野沢　　　　　　　,41.145,140.822,15,30,28,15,18,24,31,35,39,47,43,32,43,37,392
31186,市浦　　　　　　　　,41.057,140.347,20,30,30,21,19,27,31,28,40,46,46,45,58,42,434
31201,蟹田　　　　　　　　,41.045,140.633,5,30,26,19,20,27,38,35,39,48,49,42,48,34,426
31296,五所川原　　　　　　,40.808,140.458,9,30,33,17,13,19,22,24,38,41,46,44,55,47,400
31312,青森　　　　　　　　,40.822,140.768,3,30,44,27,19,22,24,26,41,43,40,37,49,50,422
31321,大和山　　　　　　　,40.848,140.985,137,30,60,37,30,30,31,32,46,48,52,49,65,71,559
31332,野辺地　　　　　　　,40.885,141.16,14,13,13,18,25,24,23,25,45,48,43,38,27,28,358
31336,六ケ所　　　　　　　,40.885,141.272,80,30,26,19,21,21,29,36,46,51,43,37,32,42,409
31366,鰺ケ沢　　　　　　　,40.777,140.205,40,30,29,19,19,24,28,27,39,46,50,50,61,49,439
31386,青森大谷　　　　　　,40.733,140.688,198,18,19,15,9,23,23,24,39,41,44,42,44,25,343
31411,七戸　　　　　　　　,40.708,141.128,57,30,18,19,22,24,28,32,51,50,51,29,22,24,371
31436,深浦　　　　　　　　,40.645,139.932,66,30,26,24,25,34,40,32,43,48,53,55,53,46,479
31451,岳　　　　　　　　　,40.628,140.263,438,30,50,44,30,29,36,33,43,51,53,61,67,62,572
31461,弘前　　　　　　　　,40.612,140.455,30,30,44,30,24,20,24,29,37,41,44,32,38,41,404
31466,黒石　　　　　　　　,40.667,140.585,30,30,16,12,10,17,24,23,40,37,43,34,36,24,315
31506,三沢　　　　　　　　,40.675,141.375,39,30,12,12,19,20,30,33,45,44,45,27,18,15,322
31551,大鰐　　　　　　　　,40.53,140.555,63,10,19,21,23,29,23,24,38,50,49,43,40,38,397
31562,温川　　　　　　　　,40.515,140.783,404,30,46,36,41,42,43,43,55,57,57,54,57,55,584
31586,十和田　　　　　　　,40.607,141.233,55,30,9,9,17,22,26,30,48,47,44,26,16,13,302
31602,八戸　　　　　　　　,40.527,141.522,27,30,11,13,17,22,27,33,45,45,43,26,15,12,309
31646,碇ケ関　　　　　　　,40.482,140.62,135,30,35,33,33,41,41,36,52,58,47,47,57,47,531
31662,休屋　　　　　　　　,40.427,140.898,414,30,17,19,27,36,46,46,56,54,51,48,48,29,478
31671,戸来　　　　　　　　,40.468,141.177,125,30,16,15,27,29,30,38,51,50,48,30,22,18,380
31721,三戸　　　　　　　　,40.383,141.257,60,30,12,12,19,22,27,34,46,48,47,27,17,16,327
32056,八森　　　　　　　　,40.413,139.948,34,30,27,17,25,36,41,32,50,46,50,55,48,41,468
32071,藤里　　　　　　　　,40.32,140.293,68,30,42,38,41,51,52,44,69,60,56,58,67,55,633
32091,陣場　　　　　　　　,40.415,140.61,218,30,45,41,50,54,52,49,69,65,61,58,63,55,661
32096,藤原　　　　　　　　,40.353,140.78,280,30,28,23,32,41,50,41,62,60,51,54,53,38,540
32111,能代　　　　　　　　,40.198,140.032,6,30,34,24,23,32,40,33,46,45,50,53,54,48,482
32126,鷹巣　　　　　　　　,40.227,140.372,29,30,31,25,29,39,41,38,56,53,50,57,60,51,531
32136,大館　　　　　　　　,40.252,140.505,49,30,31,26,34,44,46,39,62,56,49,59,55,47,547
32146,鹿角　　　　　　　　,40.215,140.787,123,30,19,16,24,31,33,36,55,53,47,47,50,35,445
32181,脇神　　　　　　　　,40.192,140.372,84,18,18,17,31,41,34,34,50,60,46,56,58,42,483
32206,湯瀬　　　　　　　　,40.12,140.84,214,30,22,18,25,29,35,38,62,52,49,46,56,36,470
32266,八幡平　　　　　　　,40.013,140.802,578,30,59,43,52,48,44,42,64,64,58,69,91,86,721
32276,男鹿真山　　　　　　,39.938,139.782,84,30,43,37,39,39,44,37,47,46,52,57,69,64,573
32286,男鹿　　　　　　　　,39.912,139.9,20,30,35,26,28,33,38,33,48,46,50,56,63,60,519
32287,大潟　　　　　　　　,40.0,139.95,-3,30,28,24,22,31,31,29,43,45,45,54,60,47,457
32296,五城目　　　　　　　,39.938,140.115,6,30,38,33,30,35,41,33,52,49,53,58,65,53,539
