番号,地点名,緯度,経度,標高,年数,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,通年
34311,新川　　　　　　　　,38.303,140.637,265,30,151,135,54,5,0,0,0,0,0,0,3,72,419
34392,仙台　　　　　　　　,38.262,140.897,39,30,23,20,11,1,0,0,0,0,0,0,0,13,67
34461,白石　　　　　　　　,38.015,140.612,86,30,53,40,17,1,0,0,0,0,0,0,0,21,135
35052,酒田　　　　　　　　,38.908,139.843,3,30,103,79,25,0,0,0,0,0,0,0,2,49,257
35116,金山　　　　　　　　,38.878,140.332,170,30,230,188,160,19,0,0,0,0,0,0,12,136,744
35146,狩川　　　　　　　　,38.8,139.973,17,30,194,178,91,5,0,0,0,0,0,0,5,86,551
35162,新庄　　　　　　　　,38.757,140.312,105,30,184,146,78,6,0,0,0,0,0,0,13,115,540
35176,向町　　　　　　　　,38.758,140.517,212,30,222,192,166,22,0,0,0,0,0,0,17,139,742
35201,櫛引　　　　　　　　,38.672,139.848,33,30,185,164,70,2,0,0,0,0,0,0,4,84,495
35216,肘折　　　　　　　　,38.607,140.163,330,30,241,200,171,122,21,0,0,0,0,0,36,187,982
35231,尾花沢　　　　　　　,38.608,140.412,106,30,236,197,173,28,0,0,0,0,0,0,18,145,802
35361,大井沢　　　　　　　,38.39,139.993,440,30,235,193,166,100,7,0,0,0,0,0,33,171,914
35376,左沢　　　　　　　　,38.37,140.192,133,30,208,187,102,5,0,0,0,0,0,0,4,100,602
35426,山形　　　　　　　　,38.255,140.345,153,30,106,82,40,3,0,0,0,0,0,0,6,66,300
35456,長井　　　　　　　　,38.105,140.015,210,30,231,194,129,12,0,0,0,0,0,0,6,118,698
35486,小国　　　　　　　　,38.078,139.735,140,30,240,212,185,36,0,0,0,0,0,0,12,133,817
35552,米沢　　　　　　　　,37.912,140.143,245,30,218,183,124,12,0,0,0,0,0,0,8,110,643
36056,茂庭　　　　　　　　,37.892,140.437,200,29,138,118,44,5,0,0,0,0,0,0,2,61,360
36127,福島　　　　　　　　,37.758,140.47,67,30,51,37,14,2,0,0,0,0,0,0,1,27,130
36251,西会津　　　　　　　,37.588,139.657,165,30,214,191,143,18,0,0,0,0,0,1,3,103,670
36276,猪苗代　　　　　　　,37.552,140.108,519,30,208,198,127,15,0,0,0,0,0,0,16,119,673
36342,金山　　　　　　　　,37.473,139.528,296,13,246,200,169,77,0,0,0,0,0,0,6,128,822
36361,若松　　　　　　　　,37.488,139.91,212,30,104,89,40,4,0,0,0,0,0,0,1,57,295
36426,只見　　　　　　　　,37.343,139.313,377,30,235,205,207,130,6,0,0,0,0,1,19,149,945
36536,南郷　　　　　　　　,37.265,139.537,494,30,234,209,201,58,0,0,0,0,0,0,15,135,857
36562,湯本　　　　　　　　,37.277,140.063,646,30,182,162,158,18,0,0,0,0,0,0,10,107,625
36641,田島　　　　　　　　,37.207,139.795,544,30,173,155,114,10,0,0,0,0,0,0,6,89,547
36667,白河　　　　　　　　,37.132,140.215,355,30,32,23,16,3,0,0,0,0,0,0,1,13,88
36716,桧枝岐　　　　　　　,37.01,139.375,973,30,221,201,204,128,6,0,0,0,0,0,29,146,935
40201,水戸　　　　　　　　,36.38,140.467,29,30,6,7,1,0,0,0,0,0,0,0,0,1,15
40336,つくば　　　　　　　,36.057,140.125,25,30,5,5,2,0,0,0,0,0,0,0,0,1,14
41011,那須高原　　　　　　,37.123,140.035,749,30,115,88,55,6,0,0,0,0,0,0,4,59,330
41116,土呂部　　　　　　　,36.892,139.568,925,30,123,100,82,14,0,0,0,0,0,0,7,63,389
41166,奥日光　　　　　　　,36.738,139.5,1292,30,52,53,54,11,0,0,0,0,0,0,4,35,210
41277,宇都宮　　　　　　　,36.548,139.868,119,30,7,8,2,0,0,0,0,0,0,0,0,2,19
42046,藤原　　　　　　　　,36.863,139.058,700,30,220,184,185,95,4,0,0,0,0,0,25,150,860
42091,みなかみ　　　　　　,36.773,138.965,524,30,192,163,144,38,1,0,0,0,0,0,13,109,659
42121,草津　　　　　　　　,36.617,138.592,1223,30,189,175,186,52,0,0,0,0,0,0,13,132,755
42251,前橋　　　　　　　　,36.405,139.06,112,30,7,6,2,0,0,0,0,0,0,0,0,1,18
43056,熊谷　　　　　　　　,36.15,139.38,30,30,6,6,1,0,0,0,0,0,0,0,0,1,14
43156,秩父　　　　　　　　,35.99,139.073,232,30,12,10,8,1,0,0,0,0,0,0,0,2,33
44132,東京　　　　　　　　,35.692,139.75,25,30,4,3,1,0,0,0,0,0,0,0,0,0,7
45147,銚子　　　　　　　　,35.738,140.857,20,30,0,0,0,0,0,0,0,0,0,0,0,0,1
45148,銚子　　　　　　　　,35.738,140.857,20,30,0,0,0,0,0,0,0,0,0,0,0,0,1
45212,千葉　　　　　　　　,35.602,140.103,3,30,3,4,1,0,0,0,0,0,0,0,0,0,7
46106,横浜　　　　　　　　,35.438,139.652,39,30,3,3,0,0,0,0,0,0,0,0,0,0,7
48031,野沢温泉　　　　　　,36.912,138.442,576,30,221,174,165,53,0,0,0,0,0,0,15,132,759
48061,信濃町　　　　　　　,36.808,138.197,685,30,205,174,139,18,0,0,0,0,0,0,13,123,678
48066,飯山　　　　　　　　,36.875,138.375,313,30,206,173,135,23,0,0,0,0,0,0,5,99,638
48097,小谷　　　　　　　　,36.822,137.93,550,30,191,157,137,38,0,0,0,0,0,0,9,112,644
48141,白馬　　　　　　　　,36.698,137.862,703,30,193,172,129,9,0,0,0,0,0,0,12,103,625
48156,長野　　　　　　　　,36.662,138.192,418,30,61,51,21,2,0,0,0,0,0,0,1,33,168
48191,大町　　　　　　　　,36.523,137.832,784,30,184,159,94,8,0,0,0,0,0,0,7,77,519
48216,菅平　　　　　　　　,36.532,138.325,1253,30,214,175,177,55,0,0,0,0,0,0,18,147,786
48331,軽井沢　　　　　　　,36.342,138.547,999,30,38,34,30,5,0,0,0,0,0,0,1,21,130
48361,松本　　　　　　　　,36.247,137.97,610,30,25,17,12,1,0,0,0,0,0,0,0,8,64
48491,諏訪　　　　　　　　,36.045,138.108,760,28,26,21,10,1,0,0,0,0,0,0,0,8,66
48531,開田高原　　　　　　,35.938,137.602,1130,30,157,130,121,23,0,0,0,0,0,0,9,101,536
48767,飯田　　　　　　　　,35.523,137.822,516,30,25,20,5,0,0,0,0,0,0,0,0,9,60
49142,甲府　　　　　　　　,35.667,138.553,273,30,7,9,1,0,0,0,0,0,0,0,0,1,18
49251,河口湖　　　　　　　,35.5,138.76,860,30,23,20,17,5,0,0,0,0,0,0,0,5,70
50331,静岡　　　　　　　　,34.975,138.403,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0
51106,名古屋　　　　　　　,35.167,136.965,51,30,5,6,0,0,0,0,0,0,0,0,0,3,14
52041,河合　　　　　　　　,36.305,137.1,471,30,197,170,126,18,0,0,0,0,0,0,11,106,622
52051,神岡　　　　　　　　,36.322,137.308,455,30,177,150,107,6,0,0,0,0,0,0,6,91,535
52081,白川　　　　　　　　,36.273,136.897,478,30,206,165,146,27,1,0,0,0,0,0,13,123,688
52146,高山　　　　　　　　,36.155,137.253,560,30,108,79,33,4,0,0,0,0,0,0,3,57,284
52221,長滝　　　　　　　　,35.923,136.832,430,29,177,149,101,2,0,0,0,0,0,0,10,95,526
52381,樽見　　　　　　　　,35.638,136.602,190,30,116,105,27,0,0,0,0,0,0,0,0,47,297
52571,関ケ原　　　　　　　,35.363,136.467,130,24,50,38,9,0,0,0,0,0,0,0,0,21,115
52586,岐阜　　　　　　　　,35.4,136.762,13,30,13,12,2,0,0,0,0,0,0,0,0,9,36
53133,津　　　　　　　　　,34.733,136.518,3,30,2,5,0,0,0,0,0,0,0,0,0,1,7
54157,相川　　　　　　　　,38.028,138.24,6,30,32,28,6,0,0,0,0,0,0,0,0,9,75
54191,下関　　　　　　　　,38.092,139.563,33,30,194,165,72,3,0,0,0,0,0,0,2,87,519
54232,新潟　　　　　　　　,37.893,139.018,4,30,64,48,10,0,0,0,0,0,0,0,1,19,140
54296,新津　　　　　　　　,37.792,139.087,3,30,102,88,26,0,0,0,0,0,0,0,1,40,255
54421,津川　　　　　　　　,37.672,139.447,100,30,203,186,119,11,0,0,0,0,0,0,5,92,594
54501,長岡　　　　　　　　,37.45,138.823,23,30,171,152,59,1,0,0,0,0,0,0,2,71,452
54541,柏崎　　　　　　　　,37.352,138.553,7,30,117,110,27,1,0,0,0,0,0,0,0,39,293
54566,守門　　　　　　　　,37.347,139.043,222,30,231,192,166,88,7,0,0,0,0,0,25,156,877
54616,小出　　　　　　　　,37.227,138.963,98,30,216,186,141,33,0,0,0,0,0,0,7,108,689
54651,高田　　　　　　　　,37.107,138.247,13,30,130,105,41,2,0,0,0,0,0,0,0,59,334
54661,安塚　　　　　　　　,37.107,138.457,126,30,199,176,134,20,0,0,0,0,0,0,3,97,625
54676,十日町　　　　　　　,37.143,138.727,170,30,217,178,141,35,0,0,0,0,0,0,10,122,697
54721,能生　　　　　　　　,37.083,138.023,55,30,164,157,65,2,0,0,0,0,0,0,1,66,446
54816,関山　　　　　　　　,36.933,138.222,350,30,201,160,134,26,1,0,0,0,0,0,8,117,633
54836,津南　　　　　　　　,36.997,138.683,452,30,237,187,184,92,4,0,0,0,0,0,24,166,884
54841,湯沢　　　　　　　　,36.942,138.81,340,30,208,171,144,25,0,0,0,0,0,0,11,110,669
55022,朝日　　　　　　　　,36.937,137.563,43,30,102,84,16,1,0,0,0,0,0,0,0,40,241
55041,氷見　　　　　　　　,36.825,136.968,1,30,105,76,13,1,0,0,0,0,0,0,1,47,239
55056,魚津　　　　　　　　,36.822,137.428,48,30,118,109,22,2,0,0,0,0,0,0,1,52,302
55091,伏木　　　　　　　　,36.792,137.055,12,30,84,67,17,1,0,0,0,0,0,0,0,39,206
55102,富山　　　　　　　　,36.708,137.202,9,30,86,74,20,1,0,0,0,0,0,0,1,38,218
55141,砺波　　　　　　　　,36.61,136.955,69,30,140,121,30,1,0,0,0,0,0,0,1,57,348
55267,猪谷　　　　　　　　,36.473,137.237,215,30,169,152,80,2,0,0,0,0,0,0,1,74,485
56036,珠洲　　　　　　　　,37.447,137.287,4,30,96,78,14,1,0,0,0,0,0,0,0,44,229
56052,輪島　　　　　　　　,37.39,136.895,5,30,58,48,11,0,0,0,0,0,0,0,0,26,142
56146,七尾　　　　　　　　,37.03,136.992,58,30,77,59,12,0,0,0,0,0,0,0,0,29,176
