番号,地点名,緯度,経度,標高,年数,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,通年
13311,増毛　　　　　　　　,43.848,141.51,20,30,0,0,1,0,2,2,9,10,10,6,4,1,45
13321,幌糠　　　　　　　　,43.853,141.76,20,30,2,0,0,0,2,1,11,11,12,7,5,1,53
14026,浜益　　　　　　　　,43.582,141.387,3,30,1,0,1,1,2,3,12,11,10,5,3,1,47
14071,厚田　　　　　　　　,43.397,141.437,5,30,0,0,1,0,3,2,11,14,13,3,5,0,51
14101,新篠津　　　　　　　,43.22,141.645,9,30,0,0,1,0,3,4,8,15,11,3,2,0,48
14116,山口　　　　　　　　,43.148,141.222,5,30,0,1,1,1,3,1,7,13,10,5,4,3,49
14121,石狩　　　　　　　　,43.193,141.37,5,30,2,0,1,1,2,2,7,15,11,3,2,1,47
14136,江別　　　　　　　　,43.11,141.602,8,21,0,0,2,1,1,7,9,15,12,3,3,0,52
14157,手稲山　　　　　　　,43.083,141.202,568,11,0,0,1,4,4,8,12,20,15,8,10,5,82
14163,札幌　　　　　　　　,43.06,141.328,17,30,1,2,2,1,3,4,7,14,13,6,6,5,63
14191,小金湯　　　　　　　,42.963,141.217,230,30,3,2,1,3,4,2,7,13,11,10,4,2,61
14206,恵庭島松　　　　　　,42.927,141.565,30,30,0,1,2,3,4,8,9,17,13,7,3,1,70
14286,支笏湖畔　　　　　　,42.772,141.407,290,30,6,5,7,9,12,14,15,25,27,19,10,8,157
14296,千歳　　　　　　　　,42.775,141.692,22,18,0,1,2,2,4,8,12,14,14,7,3,2,68
15041,朱鞠内　　　　　　　,44.282,142.162,255,30,0,0,1,1,2,4,15,18,14,11,7,2,77
15076,幌加内　　　　　　　,44.01,142.16,159,30,0,0,0,0,3,3,14,13,15,7,5,1,61
15116,石狩沼田　　　　　　,43.815,141.927,63,30,0,0,0,0,2,3,12,11,12,4,1,1,45
15161,深川　　　　　　　　,43.718,142.073,55,30,0,0,0,0,2,3,12,13,11,5,1,0,47
15197,雨竜　　　　　　　　,43.66,141.892,42,15,1,0,2,0,1,3,14,17,12,5,2,1,58
15216,新城　　　　　　　　,43.612,142.203,147,30,0,0,0,0,1,4,12,18,11,5,2,1,54
15231,空知吉野　　　　　　,43.595,141.732,100,30,3,0,2,1,3,4,15,16,17,9,8,3,79
15241,滝川　　　　　　　　,43.57,141.938,50,30,0,0,0,1,2,3,13,12,12,6,2,1,53
15247,赤平　　　　　　　　,43.553,142.067,120,15,0,0,1,1,0,4,16,17,13,3,2,0,54
15251,芦別　　　　　　　　,43.52,142.19,91,30,0,0,1,0,2,4,11,14,12,5,2,0,51
15276,浦臼　　　　　　　　,43.428,141.808,25,30,1,1,1,1,6,4,14,20,15,8,6,4,81
15311,月形　　　　　　　　,43.33,141.617,50,30,1,1,1,1,4,5,12,16,13,6,5,2,66
15321,美唄　　　　　　　　,43.363,141.827,16,30,0,0,1,0,4,3,12,19,13,5,3,0,59
15356,岩見沢　　　　　　　,43.212,141.785,42,30,0,0,2,1,3,3,9,20,14,5,2,2,59
15391,栗沢　　　　　　　　,43.122,141.745,20,30,1,1,2,1,3,4,7,16,11,6,2,1,56
15431,長沼　　　　　　　　,43.012,141.693,13,30,0,0,2,1,3,6,8,16,13,4,2,0,53
15442,夕張　　　　　　　　,43.038,141.957,293,30,2,2,3,3,4,6,9,20,13,6,4,3,76
15451,鹿島　　　　　　　　,43.08,142.1,310,30,0,1,4,3,7,4,16,23,18,12,6,1,96
15491,沼の沢　　　　　　　,42.96,142.02,161,30,0,0,3,4,5,4,12,18,13,7,4,1,72
16026,美国　　　　　　　　,43.272,140.563,75,30,4,3,2,4,3,3,10,15,17,19,18,9,109
16061,神恵内　　　　　　　,43.145,140.423,50,30,1,1,1,1,3,4,14,15,14,6,4,5,71
16076,余市　　　　　　　　,43.182,140.758,20,30,2,1,0,1,1,4,9,13,11,6,8,2,57
16091,小樽　　　　　　　　,43.182,141.015,25,30,1,0,1,2,2,3,7,13,11,5,6,4,54
16126,赤井川　　　　　　　,43.083,140.82,148,30,1,1,0,1,1,3,11,16,14,8,5,1,63
16156,共和　　　　　　　　,42.98,140.603,15,30,0,0,0,1,1,3,9,12,9,2,2,1,42
16206,蘭越　　　　　　　　,42.81,140.542,39,30,0,1,1,2,2,3,10,15,15,4,3,1,59
16217,倶知安　　　　　　　,42.9,140.757,176,30,2,1,1,2,2,3,9,16,11,6,5,3,61
16252,寿都　　　　　　　　,42.795,140.223,33,30,1,1,1,2,1,3,7,14,12,4,6,1,54
16272,ニセコ　　　　　　　,42.778,140.667,113,11,0,0,2,2,0,5,6,15,14,5,5,5,57
16281,真狩　　　　　　　　,42.775,140.88,440,30,1,0,1,2,2,3,9,17,12,4,5,1,57
16286,喜茂別　　　　　　　,42.793,140.948,264,30,0,1,0,2,2,2,8,15,12,5,4,2,51
16321,黒松内　　　　　　　,42.663,140.31,27,30,2,1,2,5,6,5,10,15,16,10,9,3,85
17036,雄武　　　　　　　　,44.58,142.963,14,30,0,0,0,1,2,3,9,11,11,5,2,1,46
17076,興部　　　　　　　　,44.47,143.108,8,30,1,0,0,2,1,4,10,11,9,4,2,2,45
17091,西興部　　　　　　　,44.332,142.935,120,30,1,0,1,0,1,3,9,10,10,6,2,1,43
17112,紋別　　　　　　　　,44.345,143.355,16,30,0,0,0,1,1,2,9,10,10,5,2,3,43
17166,湧別　　　　　　　　,44.213,143.618,5,30,1,0,0,1,1,2,9,9,9,6,1,1,41
17196,滝上　　　　　　　　,44.177,143.062,165,30,3,0,0,1,1,3,10,10,9,5,2,3,48
17211,上藻別　　　　　　　,44.187,143.335,94,30,4,0,1,2,1,3,10,9,10,8,4,5,58
17246,常呂　　　　　　　　,44.115,144.037,3,30,1,0,0,1,1,3,6,10,7,4,0,1,35
17306,遠軽　　　　　　　　,44.053,143.54,80,30,2,1,0,1,1,4,9,13,10,7,2,3,54
17316,佐呂間　　　　　　　,44.018,143.76,54,30,1,0,0,1,2,3,9,13,9,7,3,2,50
17341,網走　　　　　　　　,44.017,144.278,38,30,1,1,0,1,1,3,5,10,8,5,1,2,38
17351,宇登呂　　　　　　　,44.052,144.982,144,30,3,2,3,6,5,5,6,12,10,11,7,8,73
17386,丸瀬布　　　　　　　,43.952,143.328,242,30,2,1,1,1,1,2,9,11,9,6,2,3,47
17482,白滝　　　　　　　　,43.865,143.153,475,28,0,0,0,1,1,1,8,11,5,4,0,1,35
17501,生田原　　　　　　　,43.917,143.532,199,30,1,0,0,1,1,3,9,10,10,6,2,2,44
17512,仁頃山　　　　　　　,43.86,143.747,261,15,2,0,1,0,1,5,10,13,9,9,2,3,50
17521,北見　　　　　　　　,43.777,143.842,104,30,1,1,1,1,1,4,7,11,7,5,1,2,41
17541,東藻琴　　　　　　　,43.84,144.285,58,30,1,0,0,1,1,2,5,11,9,7,1,1,41
17546,小清水　　　　　　　,43.842,144.485,52,30,1,0,0,1,2,2,4,11,9,5,1,2,37
17561,斜里　　　　　　　　,43.885,144.7,15,30,1,0,1,2,2,2,6,9,9,6,1,2,41
17596,留辺蘂　　　　　　　,43.742,143.45,325,30,0,0,1,1,2,2,9,10,9,6,2,1,43
17607,境野　　　　　　　　,43.707,143.643,184,30,1,0,1,1,2,3,9,11,10,6,1,2,46
17631,美幌　　　　　　　　,43.77,144.172,60,30,1,0,1,2,1,3,6,10,9,6,1,1,41
17642,山園　　　　　　　　,43.743,144.337,361,11,0,0,3,3,2,6,6,14,10,11,1,3,62
17686,置戸常元　　　　　　,43.62,143.44,368,15,1,1,1,1,2,3,7,15,11,6,1,3,51
17717,津別　　　　　　　　,43.702,144.033,100,30,1,1,1,1,1,3,6,11,9,6,1,2,43
17776,津別二又　　　　　　,43.583,143.865,210,15,3,1,1,2,1,3,9,11,9,9,1,3,51
18038,羅臼　　　　　　　　,44.023,145.187,15,16,5,5,5,8,13,12,9,23,18,25,14,10,147
18091,糸櫛別　　　　　　　,43.722,144.988,115,30,7,2,8,9,10,12,13,17,21,20,10,7,134
18136,標津　　　　　　　　,43.662,145.132,3,30,1,0,3,7,8,11,12,15,15,13,4,4,95
18161,上標津　　　　　　　,43.52,144.747,160,18,2,1,3,9,9,9,15,22,13,16,8,5,112
18171,中標津　　　　　　　,43.543,144.978,50,30,2,1,4,5,8,9,11,15,14,16,6,5,97
18256,別海　　　　　　　　,43.382,145.118,23,30,2,1,4,6,7,11,11,14,15,13,5,5,93
18273,根室　　　　　　　　,43.33,145.585,25,30,0,0,2,3,5,8,9,13,15,13,4,4,76
18281,納沙布　　　　　　　,43.393,145.758,12,30,0,0,1,1,5,6,9,10,10,9,2,2,57
18311,厚床　　　　　　　　,43.222,145.227,41,30,1,0,3,5,7,12,10,14,14,16,6,5,93
19021,川湯　　　　　　　　,43.617,144.457,158,30,2,0,3,5,4,4,6,11,11,10,3,5,63
19051,弟子屈　　　　　　　,43.51,144.467,170,30,2,2,4,6,7,6,6,15,12,12,4,5,83
19076,阿寒湖畔　　　　　　,43.437,144.083,426,30,3,2,3,7,6,5,9,15,15,15,8,7,94
19151,標茶　　　　　　　　,43.292,144.587,20,30,2,1,4,7,9,7,11,14,12,13,5,4,91
19191,鶴居　　　　　　　　,43.232,144.325,38,30,3,2,6,8,13,10,12,18,18,15,6,5,113
19261,中徹別　　　　　　　,43.198,144.142,80,30,5,3,5,9,12,9,12,18,18,17,6,6,118
19281,塘路　　　　　　　　,43.148,144.497,25,30,3,1,5,7,8,8,8,13,14,13,5,5,93
19301,茶内原野　　　　　　,43.173,144.967,70,30,6,3,8,9,9,12,12,13,16,17,5,6,116
19311,榊町　　　　　　　　,43.12,145.11,2,30,0,0,2,4,7,11,10,10,13,13,4,4,78
19346,阿寒　　　　　　　　,43.113,144.123,40,30,5,2,6,9,15,11,12,18,18,17,7,6,124
19376,太田　　　　　　　　,43.09,144.778,85,30,2,0,3,7,10,13,13,15,15,16,6,5,105
19406,二俣　　　　　　　　,42.972,143.875,45,30,4,2,5,7,14,11,13,17,20,17,7,5,122
19416,白糠　　　　　　　　,42.97,144.062,9,30,3,1,4,6,12,10,12,16,15,15,4,4,101
19432,釧路　　　　　　　　,42.985,144.377,5,30,2,1,3,6,12,11,11,14,14,13,4,3,94
19451,知方学　　　　　　　,42.938,144.735,149,30,0,0,4,5,7,11,13,13,16,14,3,3,87
20047,三股　　　　　　　　,43.51,143.148,660,15,0,0,2,2,6,5,13,21,14,9,3,3,77
20071,小利別　　　　　　　,43.588,143.68,313,30,2,0,1,1,2,2,8,12,11,9,0,2,52
20146,陸別　　　　　　　　,43.472,143.753,210,30,2,0,1,1,1,2,9,14,10,7,1,1,50
20186,ぬかびら源泉郷　　　,43.367,143.192,540,30,2,3,4,4,11,11,15,20,21,15,6,4,115
20202,柏倉　　　　　　　　,43.362,143.458,378,30,1,1,2,4,8,6,12,18,14,8,3,1,77
20222,上螺湾　　　　　　　,43.318,143.802,232,30,2,1,2,3,2,2,6,13,8,8,2,2,52
20266,上士幌　　　　　　　,43.242,143.295,287,30,2,1,2,3,6,6,10,18,15,9,1,1,73
20276,足寄　　　　　　　　,43.243,143.553,90,30,1,0,2,3,4,3,8,14,10,5,1,0,51
20331,押帯　　　　　　　　,43.115,143.443,104,30,2,1,2,3,4,5,8,12,11,8,2,1,60
20341,本別　　　　　　　　,43.132,143.6,67,30,2,0,2,3,3,3,7,11,9,7,2,1,50
20356,新得　　　　　　　　,43.077,142.84,178,30,2,1,3,2,5,5,15,22,15,8,3,1,81
20361,鹿追　　　　　　　　,43.103,142.995,206,30,2,0,2,2,4,4,11,16,12,8,1,1,63
20371,駒場　　　　　　　　,43.05,143.183,112,30,1,0,2,3,4,3,10,12,11,7,1,1,55
20421,芽室　　　　　　　　,42.9,143.043,90,30,3,1,3,3,5,5,7,16,14,9,3,2,71
20432,帯広　　　　　　　　,42.922,143.212,38,30,3,1,3,4,5,5,7,12,11,8,2,2,62
20441,池田　　　　　　　　,42.92,143.458,42,30,3,2,3,3,4,4,7,11,10,9,3,2,61
20451,留真　　　　　　　　,42.917,143.662,40,30,2,2,3,5,8,5,8,12,12,10,4,2,73
20506,浦幌　　　　　　　　,42.808,143.657,20,30,3,1,4,6,8,8,8,12,15,11,3,4,83
20556,糠内　　　　　　　　,42.787,143.328,70,30,5,3,3,5,6,7,7,13,15,11,4,3,84
20601,上札内　　　　　　　,42.642,143.097,251,30,3,3,3,5,9,8,11,18,20,13,5,2,100
20606,更別　　　　　　　　,42.652,143.195,185,30,5,2,3,5,8,8,10,15,18,12,4,3,92
20631,大津　　　　　　　　,42.687,143.647,4,30,4,1,4,6,9,10,11,15,17,12,2,3,94
20696,大樹　　　　　　　　,42.5,143.273,87,30,2,2,3,5,10,9,13,16,20,13,3,2,100
20751,広尾　　　　　　　　,42.293,143.317,32,30,5,4,8,11,16,15,15,22,26,22,12,7,163
21031,安平　　　　　　　　,42.815,141.828,33,30,1,1,2,2,6,7,12,17,12,6,2,1,70
21111,厚真　　　　　　　　,42.73,141.888,20,30,1,1,2,3,5,6,13,15,11,6,2,0,65
21126,穂別　　　　　　　　,42.762,142.143,56,30,0,1,4,4,7,5,13,20,13,8,3,1,79
21161,大滝　　　　　　　　,42.67,141.078,390,30,3,1,5,5,7,5,13,20,15,13,6,4,95
21171,森野　　　　　　　　,42.63,141.247,170,30,6,6,8,12,20,18,24,36,35,21,12,8,207
21187,苫小牧　　　　　　　,42.623,141.547,6,30,0,1,2,4,11,10,17,20,14,10,4,2,95
21226,大岸　　　　　　　　,42.59,140.643,4,30,0,1,1,2,5,7,13,20,14,6,4,1,75
21237,洞爺湖温泉　　　　　,42.565,140.807,85,30,0,0,1,2,5,3,12,20,10,6,3,1,62
21251,カルルス　　　　　　,42.517,141.107,300,30,7,5,7,14,19,22,26,35,37,22,12,8,217
21261,白老　　　　　　　　,42.543,141.352,6,30,0,1,3,6,14,14,20,24,19,11,5,2,119
21276,鵡川　　　　　　　　,42.59,141.933,10,30,0,1,2,3,7,6,12,16,13,7,2,2,73
21297,伊達　　　　　　　　,42.475,140.848,3,13,0,0,1,2,2,3,6,11,8,3,1,1,38
21312,登別　　　　　　　　,42.458,141.118,197,30,2,2,5,9,17,19,26,33,27,15,9,3,166
21323,室蘭　　　　　　　　,42.312,140.975,40,30,2,1,1,4,9,11,15,20,16,7,3,2,90
22036,日高　　　　　　　　,42.877,142.442,280,30,0,1,3,6,9,4,12,24,15,9,6,2,94
22072,仁世宇　　　　　　　,42.772,142.358,150,30,1,1,4,5,10,6,18,24,14,9,4,3,98
22106,旭　　　　　　　　　,42.628,142.393,245,30,0,1,4,6,8,7,13,19,11,7,4,3,85
22141,日高門別　　　　　　,42.497,142.053,47,30,0,0,2,3,5,6,11,14,10,6,2,1,60
22156,新和　　　　　　　　,42.543,142.333,60,30,0,1,5,6,10,7,16,19,15,9,5,2,96
22206,笹山　　　　　　　　,42.433,142.482,110,30,1,1,4,7,10,8,17,23,13,9,5,2,101
22241,静内　　　　　　　　,42.343,142.362,10,30,1,0,2,3,7,7,12,15,12,6,3,1,71
22291,三石　　　　　　　　,42.245,142.662,10,30,1,1,4,7,13,10,16,20,17,12,4,1,106
22306,中杵臼　　　　　　　,42.223,142.948,98,30,2,2,8,15,17,14,18,24,20,17,11,3,151
22327,浦河　　　　　　　　,42.162,142.777,37,30,1,0,2,4,10,10,13,17,15,11,4,2,88
22356,目黒　　　　　　　　,42.128,143.312,7,30,8,7,13,18,26,18,19,23,30,27,18,10,216
22366,幌満　　　　　　　　,42.077,143.035,0,30,2,0,4,6,13,9,12,14,11,14,5,2,92
22391,えりも岬　　　　　　,41.925,143.243,63,30,0,0,1,5,5,8,11,12,13,11,5,3,77
23031,長万部　　　　　　　,42.517,140.373,6,30,0,1,1,5,6,9,14,16,17,7,5,2,83
23086,八雲　　　　　　　　,42.252,140.272,8,30,0,1,3,4,5,5,13,21,14,5,6,2,80
23166,森　　　　　　　　　,42.067,140.588,125,19,1,1,2,4,4,3,9,15,10,6,5,3,62
23191,大沼　　　　　　　　,41.977,140.715,165,30,2,1,0,3,4,2,7,16,11,6,6,4,63
23206,川汲　　　　　　　　,41.905,140.97,25,30,5,4,3,5,8,8,13,23,19,11,10,5,113
23226,北斗　　　　　　　　,41.887,140.653,25,30,1,1,0,3,5,7,10,19,14,7,4,3,73
23232,函館　　　　　　　　,41.817,140.753,35,30,3,1,1,4,5,7,13,18,15,7,5,2,82
23281,高松　　　　　　　　,41.77,140.822,34,18,1,1,1,2,5,6,13,21,14,6,4,3,76
23291,戸井泊　　　　　　　,41.717,141.003,20,18,1,1,1,4,7,7,18,23,16,8,5,4,97
23321,知内　　　　　　　　,41.598,140.375,24,16,1,2,5,10,9,9,19,21,19,13,14,5,124
23326,木古内　　　　　　　,41.68,140.437,10,30,2,1,1,3,4,6,13,18,14,6,6,3,78
23356,千軒　　　　　　　　,41.558,140.272,100,30,5,6,8,10,16,10,22,31,24,18,16,8,174
23376,松前　　　　　　　　,41.423,140.087,30,30,1,1,1,2,6,5,11,15,15,8,5,3,72
24041,せたな　　　　　　　,42.45,139.852,10,30,0,1,1,3,6,3,10,14,14,6,4,2,66
24051,今金　　　　　　　　,42.428,140.008,19,30,2,1,2,3,6,4,13,17,15,8,5,2,78
24101,奥尻　　　　　　　　,42.248,139.557,5,21,1,1,1,3,4,7,13,14,11,6,4,3,66
24141,熊石　　　　　　　　,42.128,139.985,12,30,1,1,2,6,11,8,21,20,15,10,5,3,100
24156,米岡　　　　　　　　,42.072,139.432,49,18,0,1,1,2,6,8,11,12,9,3,3,2,56
24166,潮見　　　　　　　　,42.038,140.088,50,30,0,1,1,5,8,7,17,20,11,5,3,1,76
24201,鶉　　　　　　　　　,41.93,140.312,53,30,1,1,2,4,7,7,13,21,12,7,4,1,81
24217,江差　　　　　　　　,41.867,140.123,4,30,0,1,1,4,7,5,11,17,13,6,3,1,69
24236,石崎　　　　　　　　,41.7,140.028,5,30,1,1,1,4,6,3,11,13,12,5,5,3,64
31001,大間　　　　　　　　,41.527,140.912,14,30,3,1,2,3,4,7,11,21,14,7,3,3,80
31036,湯野川　　　　　　　,41.313,140.957,162,16,6,3,3,7,7,5,13,25,16,11,11,7,114
31111,むつ　　　　　　　　,41.283,141.21,3,30,4,2,2,3,7,8,12,18,18,11,5,5,97
31121,小田野沢　　　　　　,41.235,141.397,6,30,3,1,1,5,8,10,14,18,18,13,6,4,101
31136,今別　　　　　　　　,41.18,140.482,30,30,4,1,4,4,6,6,12,21,16,13,8,4,99
31156,脇野沢　　　　　　　,41.145,140.822,15,30,1,0,0,3,5,8,13,19,15,7,2,2,76
31186,市浦　　　　　　　　,41.057,140.347,20,30,2,1,1,3,4,7,11,17,16,11,6,2,80
31201,蟹田　　　　　　　　,41.045,140.633,5,30,1,2,2,3,6,9,14,18,15,10,4,2,85
31296,五所川原　　　　　　,40.808,140.458,9,30,0,1,1,1,2,4,9,16,10,5,4,1,53
31312,青森　　　　　　　　,40.822,140.768,3,30,2,0,1,1,4,3,12,15,12,6,3,4,61
31321,大和山　　　　　　　,40.848,140.985,137,30,7,2,3,5,5,8,12,17,18,12,6,6,105
31332,野辺地　　　　　　　,40.885,141.16,14,13,5,1,5,2,5,8,11,20,12,11,2,2,83
31336,六ケ所　　　　　　　,40.885,141.272,80,30,4,3,2,2,4,9,14,19,18,11,4,3,95
31366,鰺ケ沢　　　　　　　,40.777,140.205,40,30,0,0,1,2,3,6,12,17,13,10,5,2,70
31386,青森大谷　　　　　　,40.733,140.688,198,18,2,1,1,1,2,3,13,13,11,9,4,2,61
31411,七戸　　　　　　　　,40.708,141.128,57,30,2,2,4,3,7,11,16,23,20,12,4,4,108
31436,深浦　　　　　　　　,40.645,139.932,66,30,0,1,3,4,7,7,14,19,15,15,9,3,98
31451,岳　　　　　　　　　,40.628,140.263,438,30,1,1,2,3,4,6,13,20,17,12,8,4,91
31461,弘前　　　　　　　　,40.612,140.455,30,30,1,1,1,0,2,2,9,13,10,7,3,3,51
31466,黒石　　　　　　　　,40.667,140.585,30,30,0,0,0,0,1,2,10,12,10,5,2,1,44
31506,三沢　　　　　　　　,40.675,141.375,39,30,2,0,2,2,6,8,13,17,17,10,3,3,83
31551,大鰐　　　　　　　　,40.53,140.555,63,10,1,0,1,1,2,6,19,23,12,9,4,2,80
31562,温川　　　　　　　　,40.515,140.783,404,30,4,3,3,4,7,9,17,22,17,11,7,5,107
31586,十和田　　　　　　　,40.607,141.233,55,30,2,1,2,2,5,7,13,18,15,10,2,2,77
31602,八戸　　　　　　　　,40.527,141.522,27,30,2,1,3,2,5,8,11,13,16,10,4,3,77
31646,碇ケ関　　　　　　　,40.482,140.62,135,30,1,2,4,4,5,7,16,23,14,10,8,4,99
31662,休屋　　　　　　　　,40.427,140.898,414,30,2,1,4,5,5,10,26,26,16,12,4,4,115
31671,戸来　　　　　　　　,40.468,141.177,125,30,3,2,4,3,6,11,18,18,19,10,3,4,99
31721,三戸　　　　　　　　,40.383,141.257,60,30,2,1,3,1,4,7,16,17,17,9,3,3,83
32056,八森　　　　　　　　,40.413,139.948,34,30,2,1,3,3,11,9,16,20,15,14,8,3,103
32071,藤里　　　　　　　　,40.32,140.293,68,30,2,4,6,10,14,15,31,27,21,16,15,6,166
32091,陣場　　　　　　　　,40.415,140.61,218,30,2,3,6,8,11,13,28,29,19,15,12,6,152
32096,藤原　　　　　　　　,40.353,140.78,280,30,1,2,2,5,6,10,24,25,17,10,5,3,112
32111,能代　　　　　　　　,40.198,140.032,6,30,1,0,2,2,6,8,17,15,14,8,8,2,85
32126,鷹巣　　　　　　　　,40.227,140.372,29,30,2,1,2,4,6,11,22,20,14,11,8,3,102
32136,大館　　　　　　　　,40.252,140.505,49,30,2,2,3,4,6,10,22,23,17,12,8,4,113
32146,鹿角　　　　　　　　,40.215,140.787,123,30,0,0,2,2,3,8,20,20,12,8,3,3,83
32181,脇神　　　　　　　　,40.192,140.372,84,18,2,1,2,3,2,11,23,23,14,12,9,3,104
32206,湯瀬　　　　　　　　,40.12,140.84,214,30,1,1,2,1,4,8,19,17,15,9,3,3,84
32266,八幡平　　　　　　　,40.013,140.802,578,30,3,3,7,7,6,10,22,25,20,18,15,8,144
32276,男鹿真山　　　　　　,39.938,139.782,84,30,4,2,3,5,7,11,22,18,17,15,14,9,127
32286,男鹿　　　　　　　　,39.912,139.9,20,30,2,1,1,4,5,9,20,16,13,14,8,4,98
32287,大潟　　　　　　　　,40.0,139.95,-3,30,2,0,3,2,3,7,18,16,13,10,9,2,83
32296,五城目　　　　　　　,39.938,140.115,6,30,2,0,1,3,5,8,21,20,14,11,9,3,98
