番号,地点名,緯度,経度,標高,年数,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,通年
19076,阿寒湖畔　　　　　　,43.437,144.083,426,30,310,283,307,258,89,4,0,0,3,108,254,306,1920
19151,標茶　　　　　　　　,43.292,144.587,20,30,309,282,303,233,56,3,0,0,4,110,252,303,1855
19191,鶴居　　　　　　　　,43.232,144.325,38,30,308,282,299,214,48,2,0,0,2,86,242,302,1784
19261,中徹別　　　　　　　,43.198,144.142,80,30,308,282,304,235,64,4,0,0,3,111,254,305,1873
19311,榊町　　　　　　　　,43.12,145.11,2,30,306,281,295,204,42,2,0,0,0,38,210,294,1669
19347,鶴丘　　　　　　　　,43.04,144.192,95,18,309,282,292,183,11,0,0,0,0,25,186,299,1586
19376,太田　　　　　　　　,43.09,144.778,85,30,308,282,299,196,28,1,0,0,0,32,195,299,1638
19416,白糠　　　　　　　　,42.97,144.062,9,30,309,282,298,219,49,2,0,0,0,67,231,304,1762
19432,釧路　　　　　　　　,42.985,144.377,5,30,306,279,273,115,7,0,0,0,0,20,167,292,1458
19451,知方学　　　　　　　,42.938,144.735,149,30,309,281,290,159,15,0,0,0,0,3,128,287,1477
20146,陸別　　　　　　　　,43.472,143.753,210,30,309,282,306,230,63,2,0,0,4,122,262,305,1885
20186,ぬかびら源泉郷　　　,43.367,143.192,540,30,308,282,308,262,78,4,0,0,5,136,268,307,1960
20266,上士幌　　　　　　　,43.242,143.295,287,30,310,283,304,195,28,0,0,0,1,53,218,306,1697
20276,足寄　　　　　　　　,43.243,143.553,90,30,309,282,303,197,32,1,0,0,0,83,240,306,1754
20341,本別　　　　　　　　,43.132,143.6,67,30,309,282,298,175,22,0,0,0,0,66,229,307,1689
20356,新得　　　　　　　　,43.077,142.84,178,30,310,282,296,154,16,0,0,0,0,32,188,303,1582
20361,鹿追　　　　　　　　,43.103,142.995,206,30,310,282,298,167,16,0,0,0,0,24,191,306,1594
20371,駒場　　　　　　　　,43.05,143.183,112,30,309,282,300,192,37,2,0,0,1,69,221,307,1716
20421,芽室　　　　　　　　,42.9,143.043,90,30,309,283,302,178,24,0,0,0,0,65,229,308,1701
20432,帯広　　　　　　　　,42.922,143.212,38,30,309,282,290,119,6,0,0,0,0,23,193,304,1525
20441,池田　　　　　　　　,42.92,143.458,42,30,309,283,301,200,35,2,0,0,0,75,235,308,1749
20506,浦幌　　　　　　　　,42.808,143.657,20,30,308,282,297,170,17,0,0,0,0,46,223,305,1647
20551,帯広泉　　　　　　　,42.733,143.217,149,18,309,281,303,199,18,0,0,0,0,83,243,307,1744
20556,糠内　　　　　　　　,42.787,143.328,70,30,309,282,304,217,46,2,0,0,2,106,261,307,1836
20601,上札内　　　　　　　,42.642,143.097,251,30,309,282,305,202,31,0,0,0,0,59,234,306,1730
20606,更別　　　　　　　　,42.652,143.195,185,30,309,282,304,179,17,0,0,0,0,42,225,306,1665
20631,大津　　　　　　　　,42.687,143.647,4,30,308,281,294,164,17,0,0,0,0,45,220,306,1633
20696,大樹　　　　　　　　,42.5,143.273,87,30,309,282,301,209,41,1,0,0,1,67,238,305,1756
20751,広尾　　　　　　　　,42.293,143.317,32,30,308,281,276,115,4,0,0,0,0,4,134,288,1410
21111,厚真　　　　　　　　,42.73,141.888,20,30,308,282,294,186,20,0,0,0,0,49,212,299,1650
21126,穂別　　　　　　　　,42.762,142.143,56,30,309,282,304,204,28,0,0,0,0,76,236,305,1744
21161,大滝　　　　　　　　,42.67,141.078,390,30,310,283,304,222,50,0,0,0,2,100,247,305,1824
21171,森野　　　　　　　　,42.63,141.247,170,30,309,281,303,198,30,1,0,0,0,46,208,301,1677
21187,苫小牧　　　　　　　,42.623,141.547,6,30,305,276,267,101,2,0,0,0,0,10,155,286,1402
21226,大岸　　　　　　　　,42.59,140.643,4,30,307,280,285,170,15,0,0,0,0,14,188,295,1553
21261,白老　　　　　　　　,42.543,141.352,6,30,305,278,283,145,11,0,0,0,0,15,172,293,1502
21276,鵡川　　　　　　　　,42.59,141.933,10,30,309,281,285,172,22,0,0,0,0,55,210,297,1632
21297,伊達　　　　　　　　,42.475,140.848,3,13,301,278,257,107,0,0,0,0,0,3,117,271,1334
21312,登別　　　　　　　　,42.458,141.118,197,30,308,279,274,109,4,0,0,0,0,5,143,283,1403
21323,室蘭　　　　　　　　,42.312,140.975,40,30,292,264,208,21,0,0,0,0,0,0,48,230,1063
22036,日高　　　　　　　　,42.877,142.442,280,30,310,282,304,205,28,0,0,0,0,69,232,305,1740
22141,日高門別　　　　　　,42.497,142.053,47,30,306,280,279,139,9,0,0,0,0,18,177,296,1503
22156,新和　　　　　　　　,42.543,142.333,60,30,309,282,300,220,44,0,0,0,1,88,242,301,1787
22241,静内　　　　　　　　,42.343,142.362,10,30,305,277,263,100,4,0,0,0,0,5,132,278,1364
22291,三石　　　　　　　　,42.245,142.662,10,30,308,280,294,210,58,1,0,0,1,76,210,295,1733
22306,中杵臼　　　　　　　,42.223,142.948,98,30,309,282,299,203,37,0,0,0,1,91,221,300,1743
22327,浦河　　　　　　　　,42.162,142.777,37,30,301,273,249,72,2,0,0,0,0,0,80,257,1234
22391,えりも岬　　　　　　,41.925,143.243,63,30,293,271,250,60,0,0,0,0,0,0,37,214,1119
23031,長万部　　　　　　　,42.517,140.373,6,30,305,277,278,145,7,0,0,0,0,13,179,294,1501
23086,八雲　　　　　　　　,42.252,140.272,8,30,304,272,257,99,5,0,0,0,0,6,140,288,1375
23166,森　　　　　　　　　,42.067,140.588,125,19,306,276,258,123,8,0,0,0,0,4,147,285,1408
23206,川汲　　　　　　　　,41.905,140.97,25,30,298,268,240,49,0,0,0,0,0,0,87,262,1204
23226,北斗　　　　　　　　,41.887,140.653,25,30,305,274,262,97,3,0,0,0,0,8,135,283,1367
23232,函館　　　　　　　　,41.817,140.753,35,30,299,265,230,52,0,0,0,0,0,1,97,265,1210
23281,高松　　　　　　　　,41.77,140.822,34,18,301,272,247,108,2,0,0,0,0,7,122,267,1325
23326,木古内　　　　　　　,41.68,140.437,10,30,302,271,253,89,1,0,0,0,0,2,108,277,1303
23376,松前　　　　　　　　,41.423,140.087,30,30,264,227,155,12,0,0,0,0,0,0,33,181,872
24041,せたな　　　　　　　,42.45,139.852,10,30,296,255,213,68,4,0,0,0,0,2,73,244,1155
24051,今金　　　　　　　　,42.428,140.008,19,30,307,275,273,142,15,0,0,0,0,29,167,287,1495
24101,奥尻　　　　　　　　,42.248,139.557,5,21,247,217,115,3,0,0,0,0,0,0,28,172,774
24141,熊石　　　　　　　　,42.128,139.985,12,30,297,261,221,43,0,0,0,0,0,0,67,247,1141
24156,米岡　　　　　　　　,42.072,139.432,49,18,286,243,182,27,0,0,0,0,0,0,51,223,1012
24201,鶉　　　　　　　　　,41.93,140.312,53,30,305,275,275,150,12,0,0,0,0,37,166,287,1511
24217,江差　　　　　　　　,41.867,140.123,4,30,273,232,176,17,0,0,0,0,0,0,35,199,931
31001,大間　　　　　　　　,41.527,140.912,14,30,255,230,165,22,0,0,0,0,0,0,27,169,867
31111,むつ　　　　　　　　,41.283,141.21,3,30,290,261,227,64,2,0,0,0,0,2,89,253,1187
31121,小田野沢　　　　　　,41.235,141.397,6,30,290,263,239,70,4,0,0,0,0,3,94,258,1220
31136,今別　　　　　　　　,41.18,140.482,30,30,286,250,212,41,0,0,0,0,0,0,46,214,1049
31156,脇野沢　　　　　　　,41.145,140.822,15,30,277,251,211,52,2,0,0,0,0,0,48,211,1052
31186,市浦　　　　　　　　,41.057,140.347,20,30,280,249,199,47,1,0,0,0,0,1,51,205,1033
31201,蟹田　　　　　　　　,41.045,140.633,5,30,295,263,249,88,3,0,0,0,0,2,97,265,1261
31296,五所川原　　　　　　,40.808,140.458,9,30,293,265,220,35,0,0,0,0,0,0,50,227,1091
31312,青森　　　　　　　　,40.822,140.768,3,30,287,255,198,20,0,0,0,0,0,0,44,220,1025
31332,野辺地　　　　　　　,40.885,141.16,14,13,292,257,218,55,2,0,0,0,0,0,45,229,1099
31336,六ケ所　　　　　　　,40.885,141.272,80,30,294,269,236,50,0,0,0,0,0,1,65,249,1166
31366,鰺ケ沢　　　　　　　,40.777,140.205,40,30,277,244,193,34,0,0,0,0,0,0,34,192,974
31386,青森大谷　　　　　　,40.733,140.688,198,18,304,274,262,123,12,0,0,0,0,14,133,275,1397
31436,深浦　　　　　　　　,40.645,139.932,66,30,263,229,166,15,0,0,0,0,0,0,22,166,861
31461,弘前　　　　　　　　,40.612,140.455,30,30,298,271,235,40,0,0,0,0,0,0,70,257,1171
31466,黒石　　　　　　　　,40.667,140.585,30,30,299,271,236,46,0,0,0,0,0,1,76,250,1178
31482,酸ケ湯　　　　　　　,40.648,140.848,890,30,309,279,291,182,23,0,0,0,0,31,210,302,1632
31506,三沢　　　　　　　　,40.675,141.375,39,30,294,266,217,36,0,0,0,0,0,0,60,240,1112
31586,十和田　　　　　　　,40.607,141.233,55,30,301,270,254,83,4,0,0,0,0,4,119,271,1307
31602,八戸　　　　　　　　,40.527,141.522,27,30,289,258,204,28,0,0,0,0,0,0,56,232,1067
31646,碇ケ関　　　　　　　,40.482,140.62,135,30,304,274,268,94,0,0,0,0,0,2,128,279,1353
31662,休屋　　　　　　　　,40.427,140.898,414,30,308,276,276,119,7,0,0,0,0,2,131,286,1405
31721,三戸　　　　　　　　,40.383,141.257,60,30,303,273,255,90,2,0,0,0,0,9,138,281,1350
32056,八森　　　　　　　　,40.413,139.948,34,30,242,219,143,14,0,0,0,0,0,0,14,146,780
32111,能代　　　　　　　　,40.198,140.032,6,30,261,236,163,19,0,0,0,0,0,0,24,172,874
32126,鷹巣　　　　　　　　,40.227,140.372,29,30,295,269,246,79,2,0,0,0,0,2,91,258,1243
32136,大館　　　　　　　　,40.252,140.505,49,30,301,271,256,86,1,0,0,0,0,4,116,271,1306
32146,鹿角　　　　　　　　,40.215,140.787,123,30,305,277,273,102,2,0,0,0,0,9,139,283,1390
32181,脇神　　　　　　　　,40.192,140.372,84,18,303,272,253,104,2,0,0,0,0,4,114,272,1326
32206,湯瀬　　　　　　　　,40.12,140.84,214,30,302,273,259,92,2,0,0,0,0,6,113,273,1320
32266,八幡平　　　　　　　,40.013,140.802,578,30,309,277,285,145,10,0,0,0,0,14,169,295,1504
32286,男鹿　　　　　　　　,39.912,139.9,20,30,279,256,214,61,0,0,0,0,0,1,54,209,1073
32287,大潟　　　　　　　　,40.0,139.95,-3,30,274,247,202,54,0,0,0,0,0,2,47,195,1021
32296,五城目　　　　　　　,39.938,140.115,6,30,289,266,224,56,0,0,0,0,0,0,47,220,1103
32311,阿仁合　　　　　　　,39.993,140.403,120,30,303,273,259,91,1,0,0,0,0,1,98,270,1296
32402,秋田　　　　　　　　,39.717,140.098,6,30,251,226,143,14,0,0,0,0,0,0,19,158,810
32407,岩見三内　　　　　　,39.707,140.287,41,30,297,271,249,85,1,0,0,0,0,2,85,251,1241
32451,雄和　　　　　　　　,39.615,140.218,93,18,293,261,212,50,0,0,0,0,0,0,46,222,1083
32466,角館　　　　　　　　,39.603,140.557,56,30,296,269,246,63,0,0,0,0,0,1,78,251,1204
32476,田沢湖　　　　　　　,39.698,140.732,230,30,302,274,265,102,2,0,0,0,0,5,128,275,1354
32496,大正寺　　　　　　　,39.527,140.233,20,30,294,268,250,84,1,0,0,0,0,3,91,248,1239
32551,大曲　　　　　　　　,39.49,140.495,30,30,293,268,238,47,0,0,0,0,0,1,69,240,1157
32571,本荘　　　　　　　　,39.36,140.055,11,30,243,227,169,31,0,0,0,0,0,0,21,146,838
32581,東由利　　　　　　　,39.305,140.288,117,30,294,269,255,96,2,0,0,0,0,3,87,240,1246
32596,横手　　　　　　　　,39.32,140.555,59,30,292,264,225,42,0,0,0,0,0,1,51,231,1107
32616,にかほ　　　　　　　,39.255,139.913,7,30,162,166,87,6,0,0,0,0,0,0,7,63,492
32626,矢島　　　　　　　　,39.235,140.137,46,30,282,256,228,53,0,0,0,0,0,1,43,204,1065
32691,湯沢　　　　　　　　,39.187,140.463,74,30,295,268,247,61,0,0,0,0,0,2,69,245,1186
32771,湯の岱　　　　　　　,38.96,140.528,335,30,301,270,260,92,1,0,0,0,0,1,96,256,1277
33006,種市　　　　　　　　,40.403,141.7,70,30,294,273,247,66,3,0,0,0,0,1,84,262,1232
33026,軽米　　　　　　　　,40.325,141.467,148,30,306,275,264,117,8,0,0,0,0,22,164,288,1442
33071,二戸　　　　　　　　,40.298,141.298,87,30,303,275,261,109,5,0,0,0,0,12,146,279,1390
33136,山形　　　　　　　　,40.148,141.572,290,30,303,275,273,131,13,0,0,0,0,24,169,287,1475
33146,久慈　　　　　　　　,40.168,141.748,13,30,295,271,247,80,2,0,0,0,0,3,114,264,1278
33166,荒屋　　　　　　　　,40.103,141.05,290,30,305,276,272,124,5,0,0,0,0,18,153,280,1433
33176,奥中山　　　　　　　,40.06,141.225,430,30,309,279,285,153,14,0,0,0,0,38,197,295,1573
33186,葛巻　　　　　　　　,40.04,141.457,418,30,308,278,282,138,14,0,0,0,0,29,181,287,1517
33206,普代　　　　　　　　,40.003,141.883,8,30,299,272,255,94,3,0,0,0,0,5,133,274,1336
33226,岩手松尾　　　　　　,39.952,141.065,275,30,304,275,266,114,5,0,0,0,0,24,161,279,1430
33296,好摩　　　　　　　　,39.868,141.167,205,30,304,271,255,98,4,0,0,0,0,23,153,271,1379
33326,岩泉　　　　　　　　,39.847,141.795,105,30,303,272,247,71,2,0,0,0,0,4,125,273,1298
33336,小本　　　　　　　　,39.847,141.963,3,30,294,269,236,58,1,0,0,0,0,1,97,251,1206
33371,薮川　　　　　　　　,39.783,141.328,680,30,310,281,298,216,67,1,0,0,4,118,240,298,1833
33421,雫石　　　　　　　　,39.697,140.975,195,30,305,275,259,101,5,0,0,0,0,15,151,277,1386
33431,盛岡　　　　　　　　,39.698,141.165,155,30,298,268,236,58,0,0,0,0,0,3,98,256,1216
33441,区界　　　　　　　　,39.65,141.353,734,28,309,280,291,183,29,0,0,0,3,77,218,295,1684
33472,宮古　　　　　　　　,39.647,141.965,43,30,283,256,202,33,0,0,0,0,0,0,61,225,1059
33501,紫波　　　　　　　　,39.547,141.127,125,30,302,269,245,64,0,0,0,0,0,4,106,263,1254
33526,川井　　　　　　　　,39.598,141.682,192,30,298,268,236,63,1,0,0,0,0,6,102,254,1226
33576,花巻　　　　　　　　,39.428,141.135,90,18,300,268,247,71,1,0,0,0,0,4,110,262,1263
33581,大迫　　　　　　　　,39.47,141.278,150,30,302,273,259,88,2,0,0,0,0,5,119,266,1311
33616,山田　　　　　　　　,39.45,141.957,24,30,293,263,230,72,2,0,0,0,0,1,91,242,1194
33631,湯田　　　　　　　　,39.31,140.777,250,30,303,276,273,120,3,0,0,0,0,6,129,276,1381
33671,遠野　　　　　　　　,39.338,141.543,275,30,305,277,260,99,4,0,0,0,0,13,148,273,1380
33686,新町　　　　　　　　,39.36,141.905,4,10,282,247,193,40,1,0,0,0,0,0,61,232,1038
33716,北上　　　　　　　　,39.288,141.11,61,30,290,256,200,25,0,0,0,0,0,1,63,229,1066
33751,釜石　　　　　　　　,39.27,141.878,5,30,267,236,170,20,0,0,0,0,0,0,36,181,901
33776,若柳　　　　　　　　,39.14,141.063,97,30,296,266,229,49,0,0,0,0,0,2,86,249,1176
33781,江刺　　　　　　　　,39.183,141.162,42,30,297,261,223,50,0,0,0,0,0,3,94,245,1169
33801,住田　　　　　　　　,39.142,141.573,80,30,298,271,239,68,1,0,0,0,0,2,98,257,1228
33871,陸前高田　　　　　　,39.025,141.63,61,10,277,249,178,24,0,0,0,0,0,0,43,213,981
33877,大船渡　　　　　　　,39.063,141.713,37,30,263,237,170,21,0,0,0,0,0,0,35,173,896
33911,一関　　　　　　　　,38.933,141.125,32,30,289,255,200,37,0,0,0,0,0,0,59,226,1066
