番号,地点名,緯度,経度,標高,年数,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,通年
12551,美瑛　　　　　　　　,43.588,142.493,250,30,0,0,3,2,1,0,0,1,1,1,1,2,12
12596,上富良野　　　　　　,43.455,142.465,220,30,3,4,7,10,10,3,0,1,2,4,5,7,56
12626,富良野　　　　　　　,43.333,142.4,174,30,1,2,7,9,7,1,0,0,1,2,2,1,32
12632,麓郷　　　　　　　　,43.302,142.522,315,30,0,1,4,3,2,0,0,1,1,2,1,1,14
12691,幾寅　　　　　　　　,43.168,142.568,350,30,1,0,2,2,0,0,0,0,1,1,0,1,9
12746,占冠　　　　　　　　,42.978,142.395,332,30,0,0,0,0,0,0,0,0,0,0,1,0,2
13061,天塩　　　　　　　　,44.893,141.762,9,30,59,54,81,78,54,20,13,22,36,75,86,70,648
13086,遠別　　　　　　　　,44.718,141.807,7,30,72,59,63,27,15,3,1,3,12,51,92,107,506
13121,初山別　　　　　　　,44.523,141.77,27,30,84,76,65,41,18,2,4,10,24,66,89,110,589
13146,焼尻　　　　　　　　,44.428,141.422,38,30,158,156,156,111,80,27,28,37,74,153,187,194,1363
13181,羽幌　　　　　　　　,44.363,141.7,8,30,87,70,72,44,25,7,5,10,25,76,111,125,657
13277,留萌　　　　　　　　,43.945,141.632,24,30,159,130,130,95,75,28,21,26,56,120,166,196,1202
13311,増毛　　　　　　　　,43.848,141.51,20,30,103,95,88,62,57,17,9,15,29,77,101,127,801
13321,幌糠　　　　　　　　,43.853,141.76,20,30,4,5,6,7,5,1,0,0,1,3,3,6,39
14026,浜益　　　　　　　　,43.582,141.387,3,30,148,119,103,56,35,6,5,10,34,100,149,176,943
14071,厚田　　　　　　　　,43.397,141.437,5,30,55,44,41,16,3,0,0,1,5,18,56,69,307
14101,新篠津　　　　　　　,43.22,141.645,9,30,55,51,55,51,36,5,2,3,12,37,62,67,441
14116,山口　　　　　　　　,43.148,141.222,5,30,24,23,18,18,12,2,2,1,4,8,10,16,139
14121,石狩　　　　　　　　,43.193,141.37,5,30,55,47,42,25,9,0,0,1,4,18,38,54,294
14136,江別　　　　　　　　,43.11,141.602,8,21,36,36,50,77,82,34,16,15,17,27,42,45,473
14163,札幌　　　　　　　　,43.06,141.328,17,30,32,36,46,66,62,34,25,25,28,44,39,31,467
14206,恵庭島松　　　　　　,42.927,141.565,30,30,5,7,9,13,8,0,0,0,1,4,5,5,58
14286,支笏湖畔　　　　　　,42.772,141.407,290,30,0,0,0,0,0,0,0,0,0,0,0,0,0
14296,千歳　　　　　　　　,42.775,141.692,22,18,68,75,108,140,120,47,32,29,59,81,79,58,897
15076,幌加内　　　　　　　,44.01,142.16,159,30,9,7,10,5,8,1,0,1,3,9,9,9,69
15116,石狩沼田　　　　　　,43.815,141.927,63,30,8,11,12,10,6,0,0,0,2,7,10,13,83
15161,深川　　　　　　　　,43.718,142.073,55,30,30,31,44,47,52,13,3,4,13,37,33,35,339
15241,滝川　　　　　　　　,43.57,141.938,50,30,12,13,20,24,29,6,2,3,4,10,13,13,154
15251,芦別　　　　　　　　,43.52,142.19,91,30,4,4,7,8,7,3,1,1,3,4,2,4,47
15311,月形　　　　　　　　,43.33,141.617,50,30,4,3,3,6,6,0,0,1,3,2,6,7,43
15321,美唄　　　　　　　　,43.363,141.827,16,30,13,15,24,24,21,3,2,4,6,19,17,20,168
15356,岩見沢　　　　　　　,43.212,141.785,42,30,22,26,38,52,48,15,11,12,19,27,32,23,325
15431,長沼　　　　　　　　,43.012,141.693,13,30,2,4,4,5,2,0,0,1,2,3,3,3,28
15442,夕張　　　　　　　　,43.038,141.957,293,30,0,0,1,1,0,0,0,0,0,0,1,1,5
16026,美国　　　　　　　　,43.272,140.563,75,30,2,4,11,15,13,2,1,0,1,1,1,2,48
16061,神恵内　　　　　　　,43.145,140.423,50,30,86,67,58,17,5,0,0,2,13,49,79,110,487
16076,余市　　　　　　　　,43.182,140.758,20,30,7,9,15,12,11,1,0,1,1,2,4,5,68
16091,小樽　　　　　　　　,43.182,141.015,25,30,14,14,18,18,16,2,1,4,6,12,15,17,137
16156,共和　　　　　　　　,42.98,140.603,15,30,95,79,66,40,20,6,3,2,11,32,70,105,531
16206,蘭越　　　　　　　　,42.81,140.542,39,30,4,2,5,1,1,0,0,0,1,0,3,3,20
16217,倶知安　　　　　　　,42.9,140.757,176,30,41,41,59,52,60,28,12,11,22,43,47,48,463
16252,寿都　　　　　　　　,42.795,140.223,33,30,47,42,36,38,39,30,18,13,12,26,31,45,378
16281,真狩　　　　　　　　,42.775,140.88,440,30,2,4,6,6,5,2,1,1,1,4,5,4,42
16286,喜茂別　　　　　　　,42.793,140.948,264,30,1,1,2,2,2,0,0,0,0,0,1,3,13
16321,黒松内　　　　　　　,42.663,140.31,27,30,3,2,3,1,1,0,0,0,1,1,1,2,15
17036,雄武　　　　　　　　,44.58,142.963,14,30,31,26,49,58,50,14,8,9,24,49,48,42,408
17076,興部　　　　　　　　,44.47,143.108,8,30,6,6,18,21,13,1,0,1,3,6,12,11,100
17091,西興部　　　　　　　,44.332,142.935,120,30,2,4,8,6,4,0,0,1,2,1,7,4,40
17112,紋別　　　　　　　　,44.345,143.355,16,30,30,29,39,40,27,3,2,6,18,28,38,35,297
17116,紋別小向　　　　　　,44.303,143.403,18,18,97,83,108,103,73,22,9,14,34,79,83,93,799
17166,湧別　　　　　　　　,44.213,143.618,5,30,45,43,57,62,44,12,5,5,15,39,51,58,446
17196,滝上　　　　　　　　,44.177,143.062,165,30,2,2,5,6,3,0,0,0,1,2,3,3,25
17246,常呂　　　　　　　　,44.115,144.037,3,30,48,39,44,56,46,11,4,8,20,38,42,52,408
17306,遠軽　　　　　　　　,44.053,143.54,80,30,1,1,1,1,2,0,0,0,1,1,2,0,8
17316,佐呂間　　　　　　　,44.018,143.76,54,30,10,13,25,28,24,3,2,4,6,18,20,19,168
17341,網走　　　　　　　　,44.017,144.278,38,30,46,34,37,41,25,5,3,6,14,25,30,46,312
17351,宇登呂　　　　　　　,44.052,144.982,144,30,12,9,15,11,10,1,1,2,4,5,14,13,98
17482,白滝　　　　　　　　,43.865,143.153,475,28,1,3,4,4,4,1,0,0,1,2,3,3,29
17501,生田原　　　　　　　,43.917,143.532,199,30,4,5,7,5,5,0,0,0,2,4,4,7,43
17521,北見　　　　　　　　,43.777,143.842,104,30,6,5,12,14,10,2,0,2,3,6,9,8,77
17531,女満別　　　　　　　,43.88,144.163,33,18,28,28,41,73,81,37,30,25,26,38,28,31,466
17546,小清水　　　　　　　,43.842,144.485,52,30,16,20,25,39,36,18,10,10,10,22,23,23,253
17561,斜里　　　　　　　　,43.885,144.7,15,30,40,34,39,37,34,7,4,4,11,25,33,44,311
17596,留辺蘂　　　　　　　,43.742,143.45,325,30,9,11,13,17,13,1,0,1,3,9,9,14,100
17607,境野　　　　　　　　,43.707,143.643,184,30,8,11,25,29,22,4,1,2,5,15,22,14,160
17631,美幌　　　　　　　　,43.77,144.172,60,30,3,6,6,6,4,0,0,0,0,2,4,6,37
17717,津別　　　　　　　　,43.702,144.033,100,30,1,2,2,4,3,0,0,0,1,2,3,2,21
18038,羅臼　　　　　　　　,44.023,145.187,15,16,52,49,38,32,17,5,3,2,10,27,35,55,321
18136,標津　　　　　　　　,43.662,145.132,3,30,19,14,16,16,8,3,1,3,9,13,14,18,134
18161,上標津　　　　　　　,43.52,144.747,160,18,45,46,54,61,42,6,3,6,10,28,34,40,375
18171,中標津　　　　　　　,43.543,144.978,50,30,4,6,10,9,8,0,0,1,3,5,10,5,61
18174,根室中標津　　　　　,43.577,144.96,65,18,38,37,44,51,37,9,3,6,13,29,36,34,337
18256,別海　　　　　　　　,43.382,145.118,23,30,7,9,9,10,5,1,1,1,2,5,6,5,62
18273,根室　　　　　　　　,43.33,145.585,25,30,160,117,135,128,105,51,32,43,70,129,162,173,1305
18281,納沙布　　　　　　　,43.393,145.758,12,30,126,87,88,73,59,29,19,25,57,80,104,125,856
18311,厚床　　　　　　　　,43.222,145.227,41,30,8,6,14,15,10,1,0,3,3,8,14,10,92
19021,川湯　　　　　　　　,43.617,144.457,158,30,1,3,2,2,0,0,0,0,0,0,0,1,11
19051,弟子屈　　　　　　　,43.51,144.467,170,30,62,59,59,51,45,13,10,9,22,31,40,54,457
19076,阿寒湖畔　　　　　　,43.437,144.083,426,30,0,0,0,0,1,0,0,0,0,1,0,1,4
19151,標茶　　　　　　　　,43.292,144.587,20,30,6,7,13,12,7,1,0,0,3,8,9,7,76
19191,鶴居　　　　　　　　,43.232,144.325,38,30,2,1,1,1,0,0,0,1,1,1,1,1,10
19261,中徹別　　　　　　　,43.198,144.142,80,30,0,0,3,1,0,0,0,0,0,0,1,1,7
19311,榊町　　　　　　　　,43.12,145.11,2,30,39,32,39,42,28,9,6,8,20,37,43,35,339
19347,鶴丘　　　　　　　　,43.04,144.192,95,18,47,38,51,57,42,9,5,12,19,42,49,43,413
19376,太田　　　　　　　　,43.09,144.778,85,30,17,16,22,23,11,2,2,5,7,15,19,13,152
19416,白糠　　　　　　　　,42.97,144.062,9,30,9,5,10,8,3,0,0,1,4,9,13,6,69
19432,釧路　　　　　　　　,42.985,144.377,5,30,103,107,131,108,85,40,22,42,68,120,136,136,1099
19451,知方学　　　　　　　,42.938,144.735,149,30,32,27,47,46,36,11,9,17,25,58,71,45,453
20146,陸別　　　　　　　　,43.472,143.753,210,30,0,1,1,0,0,0,0,0,0,0,0,0,3
20186,ぬかびら源泉郷　　　,43.367,143.192,540,30,0,0,0,0,0,0,0,0,0,0,0,0,0
20266,上士幌　　　　　　　,43.242,143.295,287,30,0,1,1,1,1,0,0,0,1,1,2,0,8
20276,足寄　　　　　　　　,43.243,143.553,90,30,0,2,2,2,3,0,0,1,2,2,2,1,15
20341,本別　　　　　　　　,43.132,143.6,67,30,1,1,2,2,1,0,0,0,1,2,0,1,11
20356,新得　　　　　　　　,43.077,142.84,178,30,1,1,0,0,0,0,0,0,0,0,1,0,4
20361,鹿追　　　　　　　　,43.103,142.995,206,30,14,14,21,22,14,1,2,2,5,12,19,17,144
20371,駒場　　　　　　　　,43.05,143.183,112,30,8,13,9,17,8,1,0,0,2,6,8,7,80
20421,芽室　　　　　　　　,42.9,143.043,90,30,2,3,4,5,2,0,0,0,0,1,3,3,24
20432,帯広　　　　　　　　,42.922,143.212,38,30,10,18,18,28,11,1,1,1,4,10,16,11,129
20441,池田　　　　　　　　,42.92,143.458,42,30,5,6,7,10,9,2,1,2,4,6,5,3,57
20506,浦幌　　　　　　　　,42.808,143.657,20,30,0,2,1,2,0,0,0,0,1,0,1,0,8
20551,帯広泉　　　　　　　,42.733,143.217,149,18,26,33,38,46,32,5,3,6,15,27,22,19,273
20556,糠内　　　　　　　　,42.787,143.328,70,30,0,2,4,6,1,0,0,0,1,1,1,0,16
20601,上札内　　　　　　　,42.642,143.097,251,30,7,7,13,17,8,1,0,1,2,8,13,13,92
20606,更別　　　　　　　　,42.652,143.195,185,30,1,1,3,7,3,0,0,2,1,3,2,2,26
20631,大津　　　　　　　　,42.687,143.647,4,30,18,19,24,27,16,2,1,3,7,16,20,17,174
20696,大樹　　　　　　　　,42.5,143.273,87,30,10,10,16,17,8,0,1,2,2,6,9,8,87
20751,広尾　　　　　　　　,42.293,143.317,32,30,26,27,40,42,30,9,4,8,11,32,43,36,307
21111,厚真　　　　　　　　,42.73,141.888,20,30,7,8,17,24,17,4,1,4,6,12,12,10,122
21126,穂別　　　　　　　　,42.762,142.143,56,30,1,2,4,6,3,0,0,0,2,2,3,3,28
21161,大滝　　　　　　　　,42.67,141.078,390,30,0,0,0,0,0,0,0,0,0,0,0,0,0
21171,森野　　　　　　　　,42.63,141.247,170,30,0,0,0,0,0,0,0,0,0,0,0,0,1
21187,苫小牧　　　　　　　,42.623,141.547,6,30,30,24,26,27,19,9,5,10,21,43,34,29,275
21226,大岸　　　　　　　　,42.59,140.643,4,30,1,0,1,0,0,0,0,0,1,2,2,2,9
21261,白老　　　　　　　　,42.543,141.352,6,30,21,19,23,18,10,5,3,10,20,39,30,26,223
21276,鵡川　　　　　　　　,42.59,141.933,10,30,46,45,64,57,34,7,3,5,7,29,40,42,381
21297,伊達　　　　　　　　,42.475,140.848,3,13,17,19,18,23,13,7,2,5,5,24,24,32,190
21312,登別　　　　　　　　,42.458,141.118,197,30,3,3,5,2,1,0,0,0,1,2,6,4,28
21323,室蘭　　　　　　　　,42.312,140.975,40,30,147,115,101,74,53,16,13,20,39,101,145,168,993
22036,日高　　　　　　　　,42.877,142.442,280,30,0,0,0,1,0,0,0,0,0,0,0,0,3
22141,日高門別　　　　　　,42.497,142.053,47,30,11,7,16,19,22,5,3,5,8,11,16,16,139
22156,新和　　　　　　　　,42.543,142.333,60,30,0,0,0,1,0,0,0,0,1,0,0,0,2
22241,静内　　　　　　　　,42.343,142.362,10,30,3,2,5,6,3,1,0,0,1,1,6,6,34
22291,三石　　　　　　　　,42.245,142.662,10,30,11,10,17,12,2,0,0,0,2,7,15,18,93
22306,中杵臼　　　　　　　,42.223,142.948,98,30,3,2,4,3,0,0,0,0,0,1,5,5,23
22327,浦河　　　　　　　　,42.162,142.777,37,30,148,142,147,100,68,30,22,27,59,114,149,152,1158
22391,えりも岬　　　　　　,41.925,143.243,63,30,286,245,255,222,209,171,160,162,189,238,267,289,2690
23031,長万部　　　　　　　,42.517,140.373,6,30,10,9,12,14,4,2,1,2,6,9,9,11,89
23086,八雲　　　　　　　　,42.252,140.272,8,30,3,5,5,4,4,1,0,3,3,2,4,4,38
23166,森　　　　　　　　　,42.067,140.588,125,19,5,8,24,25,15,3,1,3,5,6,7,7,109
23206,川汲　　　　　　　　,41.905,140.97,25,30,1,0,2,4,2,1,1,1,1,0,1,0,14
23226,北斗　　　　　　　　,41.887,140.653,25,30,8,11,8,9,5,3,0,3,5,4,8,9,71
23232,函館　　　　　　　　,41.817,140.753,35,30,57,61,94,76,53,19,13,23,34,66,78,72,645
23281,高松　　　　　　　　,41.77,140.822,34,18,89,84,112,107,74,22,21,30,54,94,106,109,902
23326,木古内　　　　　　　,41.68,140.437,10,30,11,8,10,8,5,6,1,11,17,15,8,7,106
23376,松前　　　　　　　　,41.423,140.087,30,30,140,106,95,58,30,19,14,19,34,63,110,142,831
24041,せたな　　　　　　　,42.45,139.852,10,30,105,84,71,37,26,15,9,10,18,47,88,114,618
24051,今金　　　　　　　　,42.428,140.008,19,30,2,1,3,1,1,0,0,0,1,1,3,4,17
24101,奥尻　　　　　　　　,42.248,139.557,5,21,271,226,222,179,120,47,43,59,102,171,217,268,1911
24141,熊石　　　　　　　　,42.128,139.985,12,30,14,13,13,8,5,1,1,4,7,16,19,24,132
24156,米岡　　　　　　　　,42.072,139.432,49,18,237,203,189,132,87,36,41,51,79,154,201,249,1660
24201,鶉　　　　　　　　　,41.93,140.312,53,30,0,0,0,0,0,0,0,0,0,0,1,0,2
24217,江差　　　　　　　　,41.867,140.123,4,30,229,195,175,122,63,18,20,32,56,122,184,232,1450
31001,大間　　　　　　　　,41.527,140.912,14,30,34,30,39,29,21,3,4,5,8,23,40,46,282
31111,むつ　　　　　　　　,41.283,141.21,3,30,16,16,28,27,14,3,3,4,9,12,26,25,183
31121,小田野沢　　　　　　,41.235,141.397,6,30,20,13,29,38,35,13,10,5,8,13,20,24,229
31136,今別　　　　　　　　,41.18,140.482,30,30,0,1,0,1,1,1,0,1,1,0,0,0,7
31156,脇野沢　　　　　　　,41.145,140.822,15,30,8,6,9,12,11,10,5,10,18,13,6,7,115
31186,市浦　　　　　　　　,41.057,140.347,20,30,1,1,0,1,3,1,0,1,1,0,0,0,9
31201,蟹田　　　　　　　　,41.045,140.633,5,30,45,43,67,65,52,17,12,12,17,25,38,46,439
31296,五所川原　　　　　　,40.808,140.458,9,30,9,12,9,4,4,0,0,0,2,2,10,17,69
31312,青森　　　　　　　　,40.822,140.768,3,30,57,58,90,93,68,27,27,21,32,48,57,67,643
31332,野辺地　　　　　　　,40.885,141.16,14,13,111,87,71,51,18,2,5,3,13,48,78,105,593
31336,六ケ所　　　　　　　,40.885,141.272,80,30,3,4,3,5,2,1,0,0,2,2,3,4,29
31366,鰺ケ沢　　　　　　　,40.777,140.205,40,30,6,6,6,2,2,1,1,0,2,1,7,13,46
31386,青森大谷　　　　　　,40.733,140.688,198,18,84,79,117,106,86,26,23,28,33,56,87,102,825
31436,深浦　　　　　　　　,40.645,139.932,66,30,76,66,44,28,12,5,5,6,14,26,45,80,406
31461,弘前　　　　　　　　,40.612,140.455,30,30,0,2,0,2,1,0,0,0,2,0,0,1,8
31466,黒石　　　　　　　　,40.667,140.585,30,30,49,45,49,61,42,12,4,6,9,19,32,49,376
31482,酸ケ湯　　　　　　　,40.648,140.848,890,30,5,7,11,8,5,2,0,0,2,6,0,2,51
31506,三沢　　　　　　　　,40.675,141.375,39,30,2,2,5,4,3,0,0,0,1,1,3,2,23
31586,十和田　　　　　　　,40.607,141.233,55,30,8,14,19,17,8,1,2,1,4,11,13,12,111
31602,八戸　　　　　　　　,40.527,141.522,27,30,140,127,152,135,96,38,32,36,50,77,115,142,1141
31646,碇ケ関　　　　　　　,40.482,140.62,135,30,1,3,2,5,2,1,1,1,2,3,1,2,18
31662,休屋　　　　　　　　,40.427,140.898,414,30,1,3,4,5,1,0,1,0,2,0,2,3,21
31721,三戸　　　　　　　　,40.383,141.257,60,30,0,0,0,0,0,0,0,0,0,0,0,0,1
32056,八森　　　　　　　　,40.413,139.948,34,30,73,55,33,20,6,5,1,5,15,27,45,70,334
32111,能代　　　　　　　　,40.198,140.032,6,30,97,76,56,34,20,11,7,12,20,33,65,102,534
32126,鷹巣　　　　　　　　,40.227,140.372,29,30,1,1,1,1,1,0,0,2,3,1,1,1,13
32136,大館　　　　　　　　,40.252,140.505,49,30,0,1,0,0,0,0,0,0,1,0,0,0,3
32146,鹿角　　　　　　　　,40.215,140.787,123,30,1,4,7,9,4,1,1,0,1,1,2,4,35
32181,脇神　　　　　　　　,40.192,140.372,84,18,55,66,64,57,25,4,7,4,8,16,39,63,409
32206,湯瀬　　　　　　　　,40.12,140.84,214,30,3,4,5,4,1,0,1,0,0,1,3,5,29
32286,男鹿　　　　　　　　,39.912,139.9,20,30,4,7,2,6,1,2,3,5,6,4,9,7,54
32287,大潟　　　　　　　　,40.0,139.95,-3,30,25,21,20,17,8,2,5,5,7,6,17,30,162
32296,五城目　　　　　　　,39.938,140.115,6,30,4,7,12,23,22,3,4,3,6,4,8,7,102
32311,阿仁合　　　　　　　,39.993,140.403,120,30,0,0,0,1,0,0,0,0,1,0,0,0,2
32402,秋田　　　　　　　　,39.717,140.098,6,30,138,119,113,88,53,26,20,22,31,62,90,133,899
32407,岩見三内　　　　　　,39.707,140.287,41,30,1,3,7,8,3,1,1,0,1,1,3,3,32
32451,雄和　　　　　　　　,39.615,140.218,93,18,113,98,108,80,39,10,7,12,16,38,68,118,708
32466,角館　　　　　　　　,39.603,140.557,56,30,0,0,0,0,0,0,0,0,0,0,0,0,0
32476,田沢湖　　　　　　　,39.698,140.732,230,30,0,0,0,1,0,0,0,1,1,0,1,0,6
32496,大正寺　　　　　　　,39.527,140.233,20,30,9,11,8,6,3,2,0,1,3,1,6,14,66
32551,大曲　　　　　　　　,39.49,140.495,30,30,14,21,14,15,1,0,0,0,2,3,5,19,90
32571,本荘　　　　　　　　,39.36,140.055,11,30,13,16,27,46,35,7,8,3,9,9,19,12,204
32581,東由利　　　　　　　,39.305,140.288,117,30,1,3,2,2,1,0,0,1,0,1,1,1,11
32596,横手　　　　　　　　,39.32,140.555,59,30,2,3,2,3,1,1,1,1,2,1,1,2,21
32616,にかほ　　　　　　　,39.255,139.913,7,30,130,102,79,40,25,13,7,15,23,44,89,131,699
32626,矢島　　　　　　　　,39.235,140.137,46,30,2,4,3,6,1,0,1,0,1,1,2,5,25
32691,湯沢　　　　　　　　,39.187,140.463,74,30,41,45,50,38,26,6,3,3,5,13,22,41,292
33006,種市　　　　　　　　,40.403,141.7,70,29,0,0,0,0,0,0,0,0,0,0,0,0,0
33026,軽米　　　　　　　　,40.325,141.467,148,30,2,3,6,6,2,0,0,1,1,2,2,2,26
33071,二戸　　　　　　　　,40.298,141.298,87,30,1,2,5,8,2,1,1,1,2,0,1,2,26
33136,山形　　　　　　　　,40.148,141.572,290,30,0,0,3,2,1,0,0,0,0,0,0,1,7
33146,久慈　　　　　　　　,40.168,141.748,13,30,8,11,10,10,6,1,0,1,2,5,7,13,74
33166,荒屋　　　　　　　　,40.103,141.05,290,30,1,1,2,3,2,1,1,1,2,2,2,1,19
33176,奥中山　　　　　　　,40.06,141.225,430,30,0,1,2,1,1,0,0,0,0,0,0,1,6
33186,葛巻　　　　　　　　,40.04,141.457,418,30,2,3,5,4,2,0,0,0,1,2,4,4,27
33206,普代　　　　　　　　,40.003,141.883,8,30,0,0,1,0,0,0,0,0,0,0,0,0,2
33226,岩手松尾　　　　　　,39.952,141.065,275,30,2,4,9,11,7,1,1,1,1,1,5,4,46
33296,好摩　　　　　　　　,39.868,141.167,205,30,1,4,7,17,13,2,3,1,3,2,2,3,58
33326,岩泉　　　　　　　　,39.847,141.795,105,30,5,7,11,10,6,0,1,1,1,4,4,9,60
33336,小本　　　　　　　　,39.847,141.963,3,30,2,4,7,3,1,0,0,1,1,2,2,4,26
33371,薮川　　　　　　　　,39.783,141.328,680,30,0,1,0,0,0,0,0,0,0,1,1,1,5
33421,雫石　　　　　　　　,39.697,140.975,195,30,13,13,18,18,6,1,1,0,1,5,8,20,103
33431,盛岡　　　　　　　　,39.698,141.165,155,30,8,12,30,35,20,5,4,4,10,7,13,15,163
33441,区界　　　　　　　　,39.65,141.353,734,28,0,0,2,3,2,1,0,1,1,1,0,0,13
33472,宮古　　　　　　　　,39.647,141.965,43,30,5,5,6,8,3,1,1,2,9,8,3,5,56
33501,紫波　　　　　　　　,39.547,141.127,125,30,11,19,19,18,12,3,1,2,4,8,8,16,121
33526,川井　　　　　　　　,39.598,141.682,192,30,7,9,7,3,1,0,0,0,0,2,5,11,46
33576,花巻　　　　　　　　,39.428,141.135,90,18,8,14,17,27,19,8,1,4,9,10,7,11,136
33581,大迫　　　　　　　　,39.47,141.278,150,30,0,0,1,1,0,0,0,0,0,0,1,0,3
33616,山田　　　　　　　　,39.45,141.957,24,30,2,2,2,3,0,0,0,0,1,1,2,2,16
33671,遠野　　　　　　　　,39.338,141.543,275,30,9,9,10,9,5,1,0,1,1,6,7,8,65
33716,北上　　　　　　　　,39.288,141.11,61,30,0,0,0,0,0,0,0,0,0,0,0,0,0
33751,釜石　　　　　　　　,39.27,141.878,5,30,4,8,7,3,2,1,0,1,1,1,2,6,37
33776,若柳　　　　　　　　,39.14,141.063,97,30,7,13,12,10,5,1,0,0,2,5,4,9,69
33781,江刺　　　　　　　　,39.183,141.162,42,30,15,20,28,24,7,1,1,2,3,9,14,22,143
33801,住田　　　　　　　　,39.142,141.573,80,30,14,16,19,18,4,1,0,2,2,6,6,9,97
33871,陸前高田　　　　　　,39.025,141.63,61,10,0,0,0,0,0,0,0,0,0,3,0,0,3
33877,大船渡　　　　　　　,39.063,141.713,37,30,26,20,24,21,7,3,2,3,8,14,13,24,169
33911,一関　　　　　　　　,38.933,141.125,32,30,0,0,0,0,0,0,0,0,0,0,0,0,2
33921,千厩　　　　　　　　,38.922,141.33,120,30,2,3,9,5,1,0,1,0,1,3,1,4,27
34012,駒ノ湯　　　　　　　,38.913,140.828,532,30,22,20,18,14,1,0,0,0,0,2,7,20,108
34026,気仙沼　　　　　　　,38.907,141.557,62,30,0,4,2,3,1,0,0,1,2,2,1,2,19
34111,築館　　　　　　　　,38.735,141.005,25,30,5,9,12,14,3,0,0,1,2,1,3,6,57
34171,米山　　　　　　　　,38.625,141.187,4,30,82,92,117,95,57,20,6,6,12,27,47,65,625
34186,志津川　　　　　　　,38.682,141.448,39,30,1,2,1,3,1,0,0,0,2,3,0,1,14
34216,古川　　　　　　　　,38.598,140.912,28,30,82,76,96,76,45,15,5,5,9,25,42,69,546
34231,桃生　　　　　　　　,38.56,141.245,5,10,3,4,19,36,23,6,1,7,13,15,2,8,139
34266,大衡　　　　　　　　,38.473,140.888,57,30,1,0,2,2,1,0,0,0,1,1,0,0,9
34276,鹿島台　　　　　　　,38.46,141.092,3,30,51,57,68,66,35,9,3,6,9,19,30,47,400
34286,東松島　　　　　　　,38.427,141.213,4,10,42,56,62,57,26,4,0,3,2,25,20,30,323
34292,石巻　　　　　　　　,38.427,141.298,43,30,117,114,131,110,79,37,22,24,42,61,84,103,924
34296,女川　　　　　　　　,38.447,141.45,38,10,1,0,2,4,3,0,0,4,3,6,0,2,28
34311,新川　　　　　　　　,38.303,140.637,265,30,50,55,45,36,19,4,2,2,4,8,25,41,288
