alice,3,n,n,n,3,,,a,,,,,1,,,,end
alice,2,n,n,n,2,,,a,,,,,1,,,,end
alice,5,n,n,n,5,,,a,,,,,1,,,,end
alice,1,n,n,n,1,,,a,,,,,1,,,,end
alice,6,n,n,n,6,,,a,,,,,1,,,,end
alice,8,n,n,n,8,,,a,,,,,1,,,,end
alice,4,n,n,n,4,,,a,,,,,1,,,,end
alice,7,n,n,n,7,,,a,,,,,1,,,,end
